Id,Label,timeset,modularity_class,indegree,outdegree,Degree
9906139,9906139,,8,7,6,13
9302060,9302060,,8,6,0,6
9205044,9205044,,8,1,0,1
9508030,9508030,,8,5,11,16
9606180,9606180,,8,9,2,11
9803114,9803114,,8,5,7,12
9301075,9301075,,8,8,1,9
9301031,9301031,,7,2,2,4
9301121,9301121,,8,3,0,3
7089,7089,,3,49,19,68
7090,7090,,54,61,57,118
9910246,9910246,,54,5,32,37
7091,7091,,0,0,1,1
7092,7092,,11,2,6,8
7094,7094,,25,1,8,9
9402155,9402155,,25,6,1,7
7095,7095,,65,3,13,16
9503098,9503098,,65,3,1,4
7096,7096,,65,32,13,45
7097,7097,,4,20,38,58
7098,7098,,6,0,9,9
9210158,9210158,,19,11,0,11
7099,7099,,34,6,16,22
7100,7100,,65,11,25,36
7101,7101,,1,3,2,5
9207005,9207005,,1,18,0,18
9609005,9609005,,54,4,12,16
7102,7102,,25,3,10,13
9406176,9406176,,62,1,3,4
7103,7103,,62,0,2,2
9611033,9611033,,62,4,8,12
9305078,9305078,,62,7,1,8
9504084,9504084,,62,16,8,24
9504138,9504138,,62,14,11,25
9512220,9512220,,62,2,2,4
9604165,9604165,,62,12,19,31
7104,7104,,34,8,11,19
7105,7105,,8,6,7,13
9810115,9810115,,8,5,5,10
9810119,9810119,,8,9,4,13
9906156,9906156,,8,7,3,10
9312147,9312147,,8,1,1,2
9711088,9711088,,8,2,5,7
7106,7106,,3,22,31,53
7107,7107,,3,18,16,34
7108,7108,,11,2,2,4
107135,107135,,11,2,4,6
11196,11196,,11,6,7,13
7110,7110,,54,1,39,40
9912159,9912159,,2,2,13,15
9306085,9306085,,2,4,2,6
9201045,9201045,,2,1,0,1
9303171,9303171,,2,2,1,3
9502144,9502144,,54,7,5,12
7111,7111,,19,0,3,3
9903236,9903236,,19,1,0,1
7112,7112,,11,0,2,2
9911125,9911125,,11,6,14,20
9511015,9511015,,11,9,0,9
9602157,9602157,,11,9,2,11
9712248,9712248,,11,4,3,7
9806007,9806007,,11,5,2,7
9901039,9901039,,11,7,5,12
7113,7113,,37,0,12,12
9809037,9809037,,37,4,3,7
7114,7114,,3,0,8,8
9302010,9302010,,16,5,0,5
9302019,9302019,,8,3,0,3
9304110,9304110,,16,2,0,2
7115,7115,,54,2,20,22
7116,7116,,62,7,9,16
7119,7119,,11,5,16,21
7121,7121,,25,8,3,11
9508077,9508077,,25,4,0,4
9608142,9608142,,25,4,0,4
7122,7122,,7,1,20,21
9312174,9312174,,7,2,4,6
9202024,9202024,,7,1,0,1
7123,7123,,7,2,4,6
9905229,9905229,,7,3,30,33
9503236,9503236,,7,3,2,5
9704128,9704128,,7,3,5,8
9707147,9707147,,7,1,1,2
9810113,9810113,,62,9,23,32
9811218,9811218,,37,1,2,3
9903176,9903176,,62,5,29,34
7124,7124,,0,19,10,29
7126,7126,,4,8,25,33
9309116,9309116,,4,2,1,3
7127,7127,,3,10,14,24
7128,7128,,11,1,5,6
7129,7129,,25,2,6,8
9304031,9304031,,16,5,0,5
9405140,9405140,,16,5,0,5
7130,7130,,4,3,25,28
7131,7131,,3,25,23,48
9907205,9907205,,34,2,2,4
7132,7132,,101,2,1,3
9302093,9302093,,101,2,0,2
7133,7133,,37,2,21,23
7134,7134,,2,1,8,9
9911120,9911120,,2,1,2,3
7135,7135,,11,6,4,10
7136,7136,,6,1,4,5
7137,7137,,3,8,14,22
7138,7138,,25,8,4,12
9603092,9603092,,25,6,4,10
9908031,9908031,,25,3,3,6
9407060,9407060,,6,6,0,6
9502044,9502044,,25,3,0,3
9503136,9503136,,25,4,0,4
9804021,9804021,,2,7,12,19
7139,7139,,25,1,2,3
7141,7141,,65,5,23,28
7142,7142,,7,7,13,20
7143,7143,,37,7,9,16
7144,7144,,7,7,1,8
9408025,9408025,,7,10,0,10
7145,7145,,37,10,37,47
7146,7146,,34,94,20,114
7147,7147,,3,33,35,68
7148,7148,,6,3,13,16
7149,7149,,11,0,6,6
9905093,9905093,,11,2,4,6
9910002,9910002,,11,2,3,5
9808102,9808102,,11,7,9,16
7150,7150,,7,4,15,19
7151,7151,,62,0,2,2
9908050,9908050,,62,6,8,14
9209054,9209054,,62,20,0,20
9412192,9412192,,62,4,6,10
9502053,9502053,,62,6,9,15
9502129,9502129,,62,5,6,11
9808153,9808153,,62,4,4,8
7152,7152,,16,1,9,10
7153,7153,,4,49,29,78
9202062,9202062,,4,5,0,5
9205085,9205085,,4,14,0,14
7154,7154,,65,9,17,26
7155,7155,,3,0,18,18
9808166,9808166,,2,2,10,12
7156,7156,,3,20,7,27
7157,7157,,2,16,25,41
7158,7158,,4,11,70,81
9711021,9711021,,2,3,5,8
7160,7160,,3,2,25,27
7161,7161,,16,5,11,16
7162,7162,,7,0,4,4
9304108,9304108,,7,3,0,3
9511013,9511013,,7,4,3,7
7164,7164,,65,2,4,6
9412075,9412075,,25,4,3,7
9303099,9303099,,25,17,2,19
7165,7165,,7,1,5,6
9307109,9307109,,7,4,1,5
7166,7166,,3,7,19,26
7167,7167,,7,0,2,2
7168,7168,,3,22,26,48
7169,7169,,62,9,21,30
7170,7170,,2,78,263,341
9409062,9409062,,1,7,3,10
7171,7171,,2,5,40,45
7172,7172,,25,4,15,19
9905089,9905089,,25,3,35,38
9405072,9405072,,25,10,24,34
9706123,9706123,,34,2,14,16
9808109,9808109,,25,4,6,10
9904070,9904070,,25,12,19,31
9905007,9905007,,34,9,13,22
7173,7173,,37,8,39,47
9908129,9908129,,37,5,31,36
7174,7174,,65,27,18,45
7175,7175,,4,64,19,83
7176,7176,,3,7,5,12
9510155,9510155,,16,4,27,31
9608144,9608144,,16,6,7,13
9707080,9707080,,16,7,11,18
7181,7181,,3,19,14,33
7182,7182,,8,1,1,2
7183,7183,,19,3,19,22
9412140,9412140,,19,10,0,10
9710022,9710022,,19,4,1,5
9807221,9807221,,19,4,5,9
9808027,9808027,,19,7,9,16
9811073,9811073,,19,3,1,4
9902002,9902002,,19,2,17,19
9911028,9911028,,19,5,15,20
9612140,9612140,,19,4,0,4
9511135,9511135,,19,2,0,2
9710088,9710088,,19,2,5,7
9809206,9809206,,25,1,3,4
9411132,9411132,,19,2,0,2
9410031,9410031,,19,3,1,4
9707058,9707058,,19,2,2,4
9406041,9406041,,37,1,0,1
9511141,9511141,,8,3,5,8
9610241,9610241,,16,7,12,19
7184,7184,,0,9,26,35
7185,7185,,25,7,4,11
7186,7186,,3,2,10,12
7187,7187,,65,5,8,13
7188,7188,,11,0,10,10
9212068,9212068,,11,21,1,22
9406073,9406073,,11,4,2,6
9705087,9705087,,11,14,18,32
9804132,9804132,,11,17,7,24
9607134,9607134,,11,7,9,16
7189,7189,,0,14,4,18
9806249,9806249,,34,8,5,13
9912017,9912017,,34,4,3,7
9601107,9601107,,34,1,2,3
7194,7194,,37,0,4,4
9801010,9801010,,37,2,5,7
7195,7195,,54,10,143,153
9310006,9310006,,7,1,2,3
9707108,9707108,,6,1,9,10
9712203,9712203,,16,2,1,3
9812026,9812026,,54,5,10,15
9701106,9701106,,2,7,15,22
9512117,9512117,,34,9,10,19
9610163,9610163,,34,5,10,15
9704083,9704083,,2,12,3,15
9505193,9505193,,25,4,3,7
7197,7197,,0,7,20,27
8177,8177,,0,28,17,45
9903016,9903016,,6,1,1,2
8055,8055,,0,7,15,22
9606121,9606121,,6,4,0,4
7198,7198,,2,3,20,23
9612212,9612212,,11,6,0,6
9902149,9902149,,2,7,35,42
7200,7200,,34,6,16,22
7202,7202,,2,3,19,22
9806213,9806213,,2,2,25,27
7207,7207,,25,1,10,11
9505030,9505030,,25,7,9,16
9311079,9311079,,25,6,4,10
7208,7208,,7,6,12,18
9204061,9204061,,25,7,0,7
7210,7210,,2,1,2,3
7211,7211,,34,10,45,55
7212,7212,,54,0,21,21
7213,7213,,37,17,10,27
7214,7214,,62,3,11,14
7215,7215,,3,29,36,65
7216,7216,,19,1,7,8
9507079,9507079,,11,4,0,4
9509060,9509060,,11,3,1,4
9711065,9711065,,19,1,0,1
9806027,9806027,,0,5,4,9
9809096,9809096,,34,1,8,9
9812045,9812045,,19,2,6,8
9812076,9812076,,19,1,17,18
7217,7217,,3,30,17,47
7219,7219,,8,1,3,4
7220,7220,,6,17,10,27
7221,7221,,54,2,3,5
7222,7222,,34,5,31,36
7224,7224,,7,2,1,3
7225,7225,,2,1,8,9
9506145,9506145,,37,2,3,5
7226,7226,,4,59,19,78
7227,7227,,34,2,4,6
9912111,9912111,,62,4,12,16
9907147,9907147,,62,1,8,9
7228,7228,,2,1,6,7
7229,7229,,11,0,2,2
7230,7230,,6,4,5,9
9904084,9904084,,6,2,4,6
9506166,9506166,,6,3,2,5
9701050,9701050,,6,2,2,4
7231,7231,,2,18,28,46
7234,7234,,34,14,38,52
7235,7235,,4,19,23,42
7236,7236,,3,8,61,69
7237,7237,,34,4,3,7
7238,7238,,34,2,3,5
7240,7240,,37,2,65,67
9606022,9606022,,37,1,9,10
9811121,9811121,,34,5,15,20
9902108,9902108,,34,1,8,9
9506172,9506172,,37,2,4,6
9608050,9608050,,34,2,2,4
9608058,9608058,,34,1,0,1
9601138,9601138,,7,3,0,3
9307023,9307023,,34,2,0,2
9810102,9810102,,34,2,8,10
9811049,9811049,,34,1,17,18
7241,7241,,2,11,15,26
7242,7242,,25,12,8,20
7243,7243,,54,11,45,56
9909122,9909122,,54,6,23,29
7245,7245,,17,1,1,2
7232,7232,,17,2,0,2
7246,7246,,0,1,11,12
7247,7247,,3,19,10,29
7248,7248,,7,1,5,6
10148,10148,,62,7,12,19
9710076,9710076,,7,6,1,7
8039,8039,,62,6,16,22
9910215,9910215,,62,3,11,14
7249,7249,,13,1,1,2
7250,7250,,34,14,36,50
7252,7252,,0,8,11,19
7253,7253,,2,3,39,42
7255,7255,,3,22,20,42
8002,8002,,3,15,31,46
8003,8003,,11,3,4,7
9608139,9608139,,11,1,1,2
8004,8004,,34,0,34,34
6109,6109,,0,2,0,2
9912064,9912064,,34,1,4,5
9206093,9206093,,34,4,0,4
9810101,9810101,,8,1,5,6
8005,8005,,4,2,7,9
8006,8006,,1,0,29,29
9210116,9210116,,1,5,0,5
9312115,9312115,,1,18,0,18
9412081,9412081,,1,14,1,15
9501102,9501102,,1,4,4,8
9503060,9503060,,1,8,3,11
9504050,9504050,,1,1,3,4
9504098,9504098,,1,1,9,10
9505029,9505029,,1,3,4,7
9505158,9505158,,1,1,5,6
9511069,9511069,,1,5,3,8
9512074,9512074,,1,6,12,18
9607056,9607056,,1,22,5,27
9706020,9706020,,1,6,12,18
9209047,9209047,,1,2,0,2
9307137,9307137,,1,6,0,6
9506214,9506214,,1,1,6,7
9507006,9507006,,1,15,1,16
9511103,9511103,,1,13,4,17
9606013,9606013,,1,13,1,14
9610243,9610243,,1,15,12,27
8007,8007,,17,0,2,2
8009,8009,,2,4,1,5
8011,8011,,62,3,3,6
9211137,9211137,,62,4,0,4
8012,8012,,0,13,27,40
8013,8013,,3,105,30,135
8014,8014,,0,1,5,6
8016,8016,,2,52,17,69
8017,8017,,11,0,4,4
8018,8018,,11,0,3,3
9811226,9811226,,11,2,0,2
8019,8019,,3,0,38,38
8020,8020,,3,2,16,18
9909079,9909079,,2,6,9,15
9911146,9911146,,2,3,17,20
8022,8022,,6,5,4,9
8023,8023,,4,20,38,58
8024,8024,,18,0,1,1
9512067,9512067,,18,1,0,1
8025,8025,,34,2,4,6
8026,8026,,34,0,8,8
9912243,9912243,,4,15,6,21
8027,8027,,3,19,18,37
9303147,9303147,,0,3,0,3
8029,8029,,2,2,22,24
8030,8030,,3,15,43,58
8031,8031,,37,12,28,40
8032,8032,,31,2,1,3
9612041,9612041,,31,3,2,5
8033,8033,,4,41,38,79
8034,8034,,14,2,5,7
8035,8035,,11,3,5,8
9912268,9912268,,11,5,1,6
9704206,9704206,,11,6,8,14
8036,8036,,62,1,8,9
9502051,9502051,,62,2,2,4
9403149,9403149,,62,2,0,2
8037,8037,,19,0,3,3
8038,8038,,65,30,21,51
9502067,9502067,,16,2,1,3
9902094,9902094,,62,4,9,13
8040,8040,,16,3,2,5
9805219,9805219,,16,6,4,10
8042,8042,,3,62,40,102
8043,8043,,1,0,3,3
9911089,9911089,,6,8,5,13
8044,8044,,62,14,11,25
8045,8045,,8,5,9,14
9511148,9511148,,8,2,4,6
8046,8046,,4,4,23,27
8047,8047,,34,2,10,12
8048,8048,,34,4,37,41
8049,8049,,6,3,4,7
9605074,9605074,,6,11,11,22
9405046,9405046,,6,2,0,2
9603013,9603013,,25,6,6,12
8051,8051,,34,18,10,28
8052,8052,,2,18,10,28
9411018,9411018,,34,6,1,7
9310114,9310114,,8,7,0,7
8053,8053,,4,48,26,74
8057,8057,,3,49,31,80
8058,8058,,34,8,21,29
8059,8059,,34,1,3,4
8060,8060,,2,2,8,10
9610200,9610200,,3,1,1,2
8061,8061,,25,7,18,25
9412211,9412211,,25,1,1,2
9506142,9506142,,25,2,3,5
8062,8062,,65,6,31,37
9911064,9911064,,65,2,7,9
8063,8063,,34,6,3,9
8064,8064,,4,17,9,26
8065,8065,,34,8,19,27
8066,8066,,62,1,6,7
9509004,9509004,,8,2,5,7
8067,8067,,16,2,13,15
8068,8068,,2,0,39,39
8069,8069,,9,0,2,2
8070,8070,,6,4,8,12
9701072,9701072,,6,13,4,17
9811210,9811210,,6,2,10,12
206184,206184,,2,3,2,5
9704207,9704207,,6,1,0,1
8071,8071,,62,16,10,26
9812106,9812106,,62,3,5,8
9807041,9807041,,62,2,17,19
8072,8072,,7,1,4,5
8073,8073,,3,11,28,39
9205107,9205107,,8,8,0,8
9311148,9311148,,8,6,5,11
8075,8075,,3,94,25,119
8076,8076,,34,59,21,80
9912271,9912271,,37,33,102,135
9401121,9401121,,8,5,19,24
9411058,9411058,,37,5,1,6
9809196,9809196,,37,6,29,35
9906033,9906033,,37,4,32,36
9912180,9912180,,37,9,71,80
8077,8077,,11,1,5,6
9511226,9511226,,11,10,5,15
9806148,9806148,,11,5,4,9
9505188,9505188,,11,2,3,5
9804128,9804128,,11,3,4,7
9805137,9805137,,11,6,5,11
8078,8078,,8,2,2,4
9905027,9905027,,8,4,3,7
8080,8080,,34,2,16,18
8081,8081,,34,52,43,95
8082,8082,,34,9,11,20
8083,8083,,3,12,24,36
8084,8084,,34,16,29,45
9507020,9507020,,25,15,4,19
8086,8086,,16,0,30,30
8088,8088,,2,22,20,42
8089,8089,,3,15,24,39
8090,8090,,3,44,54,98
8091,8091,,37,17,45,62
9002,9002,,4,28,17,45
9030,9030,,4,50,36,86
9706101,9706101,,3,3,8,11
8093,8093,,11,2,10,12
9905147,9905147,,11,16,7,23
9911132,9911132,,11,4,7,11
8094,8094,,6,5,8,13
9712212,9712212,,6,1,11,12
9712158,9712158,,6,1,2,3
8095,8095,,16,4,2,6
9808018,9808018,,65,1,8,9
9512212,9512212,,65,3,2,5
9703142,9703142,,16,1,13,14
9712173,9712173,,65,2,4,6
9805211,9805211,,65,1,6,7
8096,8096,,16,9,23,32
9804190,9804190,,16,3,9,12
9903101,9903101,,16,5,5,10
9908173,9908173,,16,3,4,7
9910108,9910108,,16,2,7,9
9311126,9311126,,16,3,0,3
9511179,9511179,,16,1,0,1
9406135,9406135,,62,2,4,6
9710039,9710039,,62,1,6,7
8097,8097,,34,1,4,5
9407092,9407092,,34,2,0,2
8098,8098,,11,0,4,4
9911254,9911254,,11,1,2,3
9603151,9603151,,6,3,8,11
9911175,9911175,,11,1,3,4
8099,8099,,6,2,7,9
9812148,9812148,,11,6,8,14
9401040,9401040,,19,2,0,2
9503044,9503044,,19,2,5,7
8100,8100,,37,0,16,16
9907165,9907165,,37,2,23,25
9604022,9604022,,16,2,5,7
8101,8101,,4,44,17,61
8103,8103,,2,2,25,27
8104,8104,,6,0,8,8
9806117,9806117,,6,9,1,10
9906183,9906183,,6,4,8,12
9712024,9712024,,6,4,3,7
9505014,9505014,,6,5,5,10
9510030,9510030,,6,7,10,17
9609119,9609119,,6,5,7,12
9904106,9904106,,6,1,1,2
8105,8105,,34,6,22,28
9609141,9609141,,34,7,0,7
9903122,9903122,,34,4,3,7
9911020,9911020,,8,4,6,10
9912280,9912280,,34,5,15,20
9504071,9504071,,8,8,1,9
9601035,9601035,,8,8,2,10
9812077,9812077,,7,4,2,6
8106,8106,,2,5,19,24
9806071,9806071,,2,3,24,27
8107,8107,,1,3,23,26
8108,8108,,3,19,14,33
8109,8109,,37,1,6,7
8110,8110,,11,3,3,6
8111,8111,,0,6,8,14
8114,8114,,11,6,2,8
8118,8118,,3,16,17,33
8119,8119,,3,14,49,63
8120,8120,,3,5,9,14
8121,8121,,7,0,4,4
9709102,9709102,,19,1,3,4
9301078,9301078,,7,3,0,3
9307184,9307184,,19,2,0,2
9511004,9511004,,19,2,5,7
8122,8122,,7,2,3,5
8124,8124,,34,0,8,8
8125,8125,,2,27,40,67
8126,8126,,3,16,11,27
8127,8127,,4,20,25,45
8129,8129,,2,5,11,16
9704102,9704102,,2,9,9,18
9910045,9910045,,34,3,19,22
9510190,9510190,,2,2,17,19
9903032,9903032,,2,2,16,18
8130,8130,,0,1,65,66
8131,8131,,2,8,3,11
8132,8132,,3,24,25,49
8135,8135,,0,0,5,5
9704124,9704124,,0,1,1,2
9805037,9805037,,0,3,3,6
9601031,9601031,,0,1,1,2
9511198,9511198,,2,5,8,13
8136,8136,,34,2,5,7
9709064,9709064,,25,12,12,24
8137,8137,,25,0,20,20
9511133,9511133,,25,3,17,20
8138,8138,,34,2,8,10
9510181,9510181,,34,10,3,13
8139,8139,,6,4,8,12
10064,10064,,11,6,0,6
9907078,9907078,,11,5,10,15
9407042,9407042,,16,6,6,12
9510187,9510187,,16,3,15,18
8140,8140,,34,99,16,115
8141,8141,,34,7,44,51
8142,8142,,37,124,48,172
8143,8143,,11,1,18,19
9604015,9604015,,11,6,1,7
9802180,9802180,,11,5,0,5
9804109,9804109,,11,3,1,4
9910027,9910027,,11,3,5,8
9911207,9911207,,11,4,2,6
9410130,9410130,,11,2,0,2
9209028,9209028,,11,4,0,4
9602050,9602050,,8,2,4,6
9703165,9703165,,11,13,1,14
9809177,9809177,,11,4,3,7
9902083,9902083,,11,2,5,7
9906128,9906128,,11,3,2,5
9611211,9611211,,14,2,5,7
8144,8144,,3,27,24,51
8145,8145,,1,23,12,35
8146,8146,,2,4,10,14
9912085,9912085,,2,3,14,17
8147,8147,,34,6,9,15
8148,8148,,8,3,3,6
9510179,9510179,,8,8,3,11
9209120,9209120,,8,13,1,14
8149,8149,,2,13,24,37
8150,8150,,37,4,9,13
8152,8152,,0,0,4,4
8153,8153,,62,0,2,2
9212094,9212094,,62,8,0,8
9808013,9808013,,62,7,11,18
9808171,9808171,,62,1,4,5
8154,8154,,37,21,9,30
8155,8155,,34,0,14,14
8156,8156,,25,1,10,11
9503095,9503095,,25,12,3,15
9704035,9704035,,25,7,8,15
9709147,9709147,,25,5,3,8
9805187,9805187,,25,6,8,14
9901054,9901054,,25,1,10,11
9906092,9906092,,25,4,9,13
9209073,9209073,,37,5,0,5
9706120,9706120,,25,6,11,17
9709119,9709119,,25,5,14,19
8157,8157,,37,0,15,15
9705076,9705076,,37,6,18,24
9902150,9902150,,37,4,25,29
9902163,9902163,,37,6,19,25
9909193,9909193,,37,3,29,32
9510078,9510078,,37,3,0,3
9511006,9511006,,37,5,3,8
9812002,9812002,,37,3,5,8
9803185,9803185,,37,4,14,18
9808093,9808093,,37,3,4,7
9902201,9902201,,37,4,13,17
8159,8159,,6,0,2,2
8160,8160,,34,7,11,18
8161,8161,,2,3,4,7
107051,107051,,2,5,35,40
12070,12070,,2,6,5,11
12075,12075,,2,11,33,44
102006,102006,,54,4,32,36
104041,104041,,37,5,18,23
104172,104172,,2,8,4,12
9912227,9912227,,2,6,28,34
8162,8162,,54,5,13,18
8165,8165,,8,15,16,31
9137,9137,,8,17,20,37
8166,8166,,2,1,13,14
9608028,9608028,,1,4,12,16
9612199,9612199,,1,5,3,8
9905170,9905170,,2,4,4,8
9912245,9912245,,2,3,5,8
9510231,9510231,,1,6,3,9
9605073,9605073,,2,5,15,20
9702084,9702084,,2,1,12,13
8167,8167,,37,7,44,51
9806118,9806118,,11,3,2,5
8168,8168,,6,3,7,10
9710028,9710028,,6,3,1,4
9810191,9810191,,6,3,1,4
8169,8169,,37,0,27,27
8170,8170,,37,10,10,20
8171,8171,,7,1,13,14
9407161,9407161,,7,2,5,7
9203048,9203048,,7,7,0,7
9311053,9311053,,7,2,3,5
8172,8172,,3,10,22,32
8173,8173,,54,18,35,53
8175,8175,,16,4,20,24
9303178,9303178,,16,2,0,2
9802060,9802060,,7,1,2,3
9507043,9507043,,16,7,1,8
8176,8176,,16,1,5,6
8179,8179,,34,0,11,11
8180,8180,,2,1,23,24
9411029,9411029,,2,6,2,8
8181,8181,,7,5,4,9
9911014,9911014,,7,4,4,8
9602015,9602015,,7,5,5,10
8182,8182,,11,1,2,3
8183,8183,,0,0,1,1
8184,8184,,37,7,4,11
8186,8186,,2,6,32,38
8189,8189,,34,0,1,1
9812204,9812204,,34,2,0,2
8191,8191,,37,11,9,20
8194,8194,,37,15,42,57
8195,8195,,34,3,1,4
8196,8196,,37,1,19,20
9907059,9907059,,37,3,0,3
8198,8198,,19,0,6,6
8199,8199,,3,12,11,23
8200,8200,,62,3,58,61
9809001,9809001,,62,4,12,16
9212150,9212150,,62,3,3,6
9309083,9309083,,7,10,4,14
9301115,9301115,,7,5,0,5
9303155,9303155,,7,6,0,6
9607165,9607165,,62,1,8,9
9904059,9904059,,62,1,8,9
9612172,9612172,,8,5,6,11
9710134,9710134,,7,2,9,11
8201,8201,,2,6,15,21
8202,8202,,34,0,7,7
8203,8203,,2,30,26,56
8204,8204,,3,62,11,73
8205,8205,,3,54,50,104
8206,8206,,54,0,4,4
9203036,9203036,,65,3,0,3
9410133,9410133,,1,1,0,1
9510130,9510130,,62,3,7,10
9606107,9606107,,1,1,5,6
8207,8207,,25,1,1,2
8208,8208,,62,9,23,32
10262,10262,,62,9,14,23
8209,8209,,34,3,14,17
8210,8210,,19,15,6,21
9812132,9812132,,19,22,6,28
9903044,9903044,,19,18,2,20
9903258,9903258,,19,21,10,31
9905061,9905061,,19,23,6,29
9905095,9905095,,19,17,4,21
9909014,9909014,,19,1,1,2
9904037,9904037,,19,15,2,17
9806220,9806220,,19,8,8,16
9206050,9206050,,19,7,0,7
9709067,9709067,,34,9,12,21
9807128,9807128,,34,3,4,7
9902199,9902199,,19,1,8,9
9905008,9905008,,19,2,3,5
8212,8212,,34,0,24,24
8213,8213,,3,4,30,34
8214,8214,,4,13,12,25
8215,8215,,2,0,12,12
8216,8216,,0,3,3,6
8217,8217,,34,0,1,1
8218,8218,,16,0,3,3
8219,8219,,11,0,3,3
9305121,9305121,,11,1,1,2
9605007,9605007,,1,4,1,5
8220,8220,,37,0,11,11
8221,8221,,0,20,20,40
8222,8222,,62,0,12,12
9211120,9211120,,62,9,3,12
8223,8223,,25,0,1,1
9809215,9809215,,25,2,3,5
9312069,9312069,,25,3,0,3
9401123,9401123,,25,4,0,4
9711190,9711190,,25,4,0,4
8224,8224,,34,2,10,12
8225,8225,,37,10,12,22
8226,8226,,2,3,40,43
9707156,9707156,,2,4,14,18
8227,8227,,4,46,30,76
8228,8228,,34,1,6,7
9910136,9910136,,34,2,7,9
8229,8229,,25,0,4,4
8230,8230,,37,16,47,63
8232,8232,,54,16,9,25
8233,8233,,62,0,8,8
9312202,9312202,,4,1,2,3
8234,8234,,19,1,7,8
9511205,9511205,,25,2,13,15
9406010,9406010,,19,6,2,8
9411146,9411146,,19,2,2,4
9197,9197,,34,7,8,15
8236,8236,,16,0,2,2
8237,8237,,62,13,11,24
9404118,9404118,,62,4,0,4
8238,8238,,54,0,6,6
8239,8239,,34,2,16,18
9910059,9910059,,34,4,3,7
9911073,9911073,,34,4,4,8
9911182,9911182,,34,5,9,14
9912059,9912059,,34,3,4,7
9907093,9907093,,34,2,25,27
9912003,9912003,,16,4,3,7
8240,8240,,34,5,3,8
8241,8241,,2,39,99,138
6061,6061,,6,4,0,4
9410187,9410187,,25,8,14,22
9501106,9501106,,25,7,3,10
9405103,9405103,,25,2,0,2
9403002,9403002,,2,1,0,1
8242,8242,,4,2,21,23
11225,11225,,0,36,13,49
103211,103211,,0,2,11,13
104170,104170,,25,13,8,21
8246,8246,,11,0,3,3
9407051,9407051,,11,5,0,5
8247,8247,,3,5,15,20
8248,8248,,11,1,1,2
8249,8249,,2,3,52,55
9806151,9806151,,2,2,23,25
9812011,9812011,,2,2,11,13
9912106,9912106,,2,12,23,35
9905019,9905019,,2,3,13,16
8250,8250,,54,52,26,78
9612141,9612141,,54,1,34,35
8251,8251,,25,3,8,11
8252,8252,,4,94,25,119
8253,8253,,34,8,14,22
9004,9004,,34,3,1,4
9005,9005,,7,0,1,1
9007,9007,,11,3,8,11
9411002,9411002,,11,2,0,2
9411090,9411090,,11,5,0,5
9008,9008,,34,7,9,16
9009,9009,,3,10,38,48
9011,9011,,2,5,7,12
9012,9012,,54,0,1,1
9013,9013,,2,2,4,6
9014,9014,,7,2,2,4
9015,9015,,34,13,40,53
9016,9016,,2,10,29,39
9017,9017,,3,6,10,16
9018,9018,,16,5,14,19
9019,9019,,2,25,28,53
9020,9020,,16,2,18,20
9908170,9908170,,16,1,4,5
9209031,9209031,,14,4,0,4
9309056,9309056,,16,1,3,4
9703177,9703177,,16,3,3,6
9907042,9907042,,16,2,3,5
9021,9021,,3,5,37,42
9409006,9409006,,19,4,0,4
9612183,9612183,,19,6,11,17
9801193,9801193,,19,1,3,4
9023,9023,,0,16,13,29
9912211,9912211,,0,3,6,9
9904209,9904209,,0,2,4,6
9025,9025,,4,12,21,33
9026,9026,,34,4,13,17
9027,9027,,16,2,4,6
9028,9028,,3,7,12,19
9029,9029,,2,5,2,7
9702147,9702147,,16,2,0,2
9031,9031,,19,3,7,10
9033,9033,,6,0,6,6
9034,9034,,2,1,3,4
9910231,9910231,,2,2,3,5
9035,9035,,16,1,2,3
9036,9036,,16,1,2,3
9037,9037,,3,10,13,23
9038,9038,,4,38,62,100
9809144,9809144,,34,3,7,10
9705060,9705060,,25,3,8,11
9808107,9808107,,34,1,2,3
9040,9040,,34,0,2,2
9041,9041,,11,1,10,11
9042,9042,,37,18,28,46
9043,9043,,3,3,13,16
9044,9044,,25,2,10,12
9803223,9803223,,25,1,3,4
9810190,9810190,,25,2,2,4
9912237,9912237,,25,1,3,4
9404087,9404087,,25,1,0,1
9905039,9905039,,25,3,2,5
9045,9045,,37,10,4,14
9046,9046,,25,2,7,9
9409143,9409143,,25,1,0,1
9503102,9503102,,25,2,0,2
9047,9047,,34,30,13,43
9048,9048,,34,7,12,19
9049,9049,,2,0,6,6
9050,9050,,25,11,26,37
9412014,9412014,,25,5,5,10
9811052,9811052,,25,12,8,20
9910198,9910198,,25,9,18,27
9410068,9410068,,34,5,5,10
9051,9051,,34,6,18,24
9712116,9712116,,37,9,12,21
9804061,9804061,,37,6,46,52
9052,9052,,7,10,2,12
9053,9053,,25,1,3,4
9403132,9403132,,25,3,2,5
9311087,9311087,,25,8,2,10
9054,9054,,54,12,31,43
9055,9055,,7,4,7,11
9609025,9609025,,7,2,1,3
9705141,9705141,,7,2,1,3
9510096,9510096,,7,3,1,4
9057,9057,,34,1,18,19
9058,9058,,6,0,1,1
9060,9060,,37,7,33,40
9061,9061,,4,66,30,96
9910159,9910159,,4,13,10,23
9806112,9806112,,2,2,24,26
9806054,9806054,,1,8,4,12
9062,9062,,2,9,35,44
9063,9063,,34,7,8,15
9066,9066,,2,1,10,11
9902003,9902003,,2,5,11,16
9503036,9503036,,37,3,12,15
9503145,9503145,,37,2,1,3
