,FromNodeId,ToNodeId,modularity_from,modularity_to
94085,9811167,9711138,34,2
94098,9807185,9711138,2,2
94100,8241,9711138,2,2
94103,9139,9711138,34,2
94122,110084,9711138,2,2
94126,9908004,9711138,2,2
94127,9803028,9711138,34,2
94145,9806123,9711138,54,2
94149,9806194,9712251,1,34
94150,9812046,9712251,1,34
94151,9905111,9712251,34,34
94156,9806195,9712251,34,34
94160,9803131,9712251,34,34
94162,9805097,9712251,2,34
94169,9804085,9712251,34,34
94170,9810210,9712251,34,34
94174,9806104,9712251,34,34
94182,9807171,9712251,2,34
94184,9901050,9712251,2,34
94188,9802047,9712251,34,34
94195,9806026,9712251,34,34
94196,9809027,9712251,34,34
94210,9901135,9712251,2,34
94222,9803138,9712251,34,34
94223,9802010,9712251,25,34
94229,9807185,9712251,2,34
94232,8241,9712251,2,34
94253,9804111,9712251,34,34
94275,106113,9712251,34,34
94284,110108,9712251,34,34
94285,112218,9712251,34,34
94341,9906044,9712251,2,34
94402,9902098,9804085,1,34
94403,9805156,9804085,34,34
94405,9806194,9804085,1,34
94406,9812046,9804085,1,34
94407,9903224,9804085,1,34
94409,9805171,9804085,34,34
94410,9808017,9804085,34,34
94411,9905111,9804085,34,34
94413,9805129,9804085,34,34
94415,9912164,9804085,2,34
94417,9806195,9804085,34,34
94420,9805097,9804085,2,34
94423,9902059,9804085,2,34
94431,9810210,9804085,34,34
94439,9806104,9804085,34,34
94449,9807171,9804085,2,34
94453,9901050,9804085,2,34
94455,2184,9804085,2,34
94465,9806026,9804085,34,34
94466,9809027,9804085,34,34
94469,9808100,9804085,2,34
94471,3075,9804085,2,34
94475,9806159,9804085,34,34
94477,9904056,9804085,8,34
94479,3203,9804085,34,34
94481,4074,9804085,2,34
94482,9807173,9804085,2,34
94486,9901135,9804085,2,34
94506,8015,9804085,2,34
94507,8016,9804085,2,34
94509,9807185,9804085,2,34
94532,12234,9804085,65,34
94550,106178,9804085,2,34
94570,203048,9804085,2,34
94573,205200,9804085,1,34
94602,303072,9804085,2,34
94620,9906044,9804085,2,34
94636,9806194,9806026,1,34
94637,9905111,9806026,34,34
94638,9806195,9806026,34,34
94643,9806104,9806026,34,34
94646,9901050,9806026,2,34
94662,9905089,9806026,25,34
94666,8241,9806026,2,34
94670,9202,9806026,34,34
94896,2184,9901050,2,2
94903,101126,9901050,2,2
94905,108008,9901050,8,2
94906,110055,9901050,0,2
94907,110274,9901050,2,2
94909,203048,9901050,2,2
95009,9812135,9712130,4,2
95010,9809039,9712130,2,2
95011,9903166,9712130,16,2
95021,9904063,9712130,2,2
95023,9802047,9712130,34,2
95024,9808035,9712130,2,2
95032,9803138,9712130,34,2
95035,7170,9712130,2,2
95036,9808192,9712130,16,2
95046,106260,9712130,7,2
95055,203101,9712130,34,2
95062,303185,9712130,16,2
95065,9806123,9712130,54,2
95102,9409139,9303112,7,7
95104,9805097,9303112,2,7
95106,9910160,9303112,7,7
95197,9405029,9202057,7,7
95198,9907006,9202057,34,7
95205,9903130,9202057,7,7
95207,9902157,9202057,7,7
95210,9206049,9202057,7,7
95211,9302023,9202057,7,7
95214,9404050,9202057,62,7
95226,9503229,9202057,7,7
95238,112125,9202057,7,7
95407,9905111,9901128,34,34
95415,9903196,9901128,34,34
95422,9909101,9901128,2,34
95424,9911222,9901128,34,34
95425,9903124,9901128,54,34
95427,9908171,9901128,34,34
95430,9906188,9901128,34,34
95433,3203,9901128,34,34
95470,201253,9901128,34,34
95477,205321,9901128,34,34
95479,206063,9901128,37,34
95971,9711200,9602135,34,34
95972,9802109,9602135,34,34
95973,9802150,9602135,34,34
95974,9805114,9602135,34,34
95975,9806087,9602135,34,34
95977,9912001,9602135,0,34
95978,9604089,9602135,2,34
95979,9703040,9602135,2,34
95980,9708005,9602135,34,34
95981,9803051,9602135,34,34
95982,9805156,9602135,34,34
95984,9806194,9602135,1,34
95985,9905111,9602135,34,34
95986,9806074,9602135,34,34
95987,9606033,9602135,2,34
95988,9811120,9602135,34,34
95989,9811156,9602135,34,34
95990,9811035,9602135,34,34
95991,9912164,9602135,2,34
95992,9709206,9602135,2,34
95993,9611214,9602135,2,34
95998,9803131,9602135,34,34
95999,9808032,9602135,34,34
96000,9804058,9602135,34,34
96001,9807033,9602135,34,34
96003,9906022,9602135,34,34
96006,9806042,9602135,34,34
96007,9810226,9602135,34,34
96009,9702076,9602135,34,34
96012,9803076,9602135,34,34
96013,9803214,9602135,54,34
96016,9906206,9602135,34,34
96017,9910036,9602135,34,34
96019,9604065,9602135,2,34
96020,9709091,9602135,2,34
96021,9603081,9602135,2,34
96027,9903124,9602135,54,34
96028,9809033,9602135,34,34
96032,9808075,9602135,34,34
96035,9908171,9602135,34,34
96036,9803023,9602135,34,34
96038,2160,9602135,34,34
96039,9612146,9602135,2,34
96043,2184,9602135,2,34
96044,9603109,9602135,2,34
96045,9606185,9602135,2,34
96046,9607235,9602135,2,34
96047,9712253,9602135,2,34
96048,9804170,9602135,34,34
96054,9607149,9602135,2,34
96055,9903091,9602135,34,34
96056,9808100,9602135,2,34
96060,9803167,9602135,34,34
96063,9811167,9602135,34,34
96067,4187,9602135,34,34
96070,9605016,9602135,2,34
96078,9709108,9602135,2,34
96082,9709160,9602135,2,34
96083,9610082,9602135,2,34
96091,8241,9602135,2,34
96092,9139,9602135,34,34
96094,9202,9602135,34,34
96106,9802116,9602135,34,34
96110,9811019,9602135,2,34
96116,9701187,9602135,2,34
96123,9703146,9602135,2,34
96124,9908004,9602135,2,34
96125,9803028,9602135,34,34
96130,205100,9602135,34,34
96158,9609212,9604166,2,2
96159,9701042,9604166,2,2
96160,9703040,9604166,2,2
96161,9708005,9604166,34,2
96164,9606033,9604166,2,2
96165,9611047,9604166,2,2
96166,9612229,9604166,2,2
96167,9611214,9604166,2,2
96168,9611203,9604166,2,2
96169,9710046,9604166,2,2
96172,9807033,9604166,34,2
96174,9803116,9604166,2,2
96175,9702076,9604166,34,2
96176,9708119,9604166,2,2
96178,9812034,9604166,7,2
96179,9612204,9604166,2,2
96180,9709087,9604166,2,2
96182,9702163,9604166,2,2
96185,9611165,9604166,2,2
96189,9908171,9604166,34,2
96192,9606185,9604166,2,2
96193,9610172,9604166,2,2
96194,9611125,9604166,2,2
96195,9612051,9604166,2,2
96197,9703216,9604166,2,2
96199,9705011,9604166,2,2
96200,9712253,9604166,2,2
96202,9804170,9604166,34,2
96203,9604189,9604166,2,2
96206,9704143,9604166,2,2
96213,9705084,9604166,2,2
96216,9608108,9604166,2,2
96217,9609076,9604166,2,2
96219,9604168,9604166,2,2
96221,9605085,9604166,2,2
96223,9701088,9604166,2,2
96235,9709160,9604166,2,2
96238,9605091,9604166,2,2
96239,9608015,9604166,2,2
96264,9701187,9604166,2,2
96266,9705078,9604166,2,2
96267,110274,9604166,2,2
96278,202111,9604166,1,2
96279,9908004,9604166,2,2
96283,210157,9604166,2,2
96303,9811093,9604166,2,2
96342,9901128,9704029,34,2
96343,9710231,9704029,2,2
96344,9712072,9704029,2,2
96345,9802042,9704029,34,2
96346,9707126,9704029,54,2
96347,9809039,9704029,2,2
96348,9801182,9704029,2,2
96350,9706072,9704029,2,2
96351,9705057,9704029,37,2
96354,9704127,9704029,2,2
96355,9709087,9704029,2,2
96356,2016,9704029,2,2
96357,9704080,9704029,2,2
96359,9705091,9704029,2,2
96360,9705117,9704029,2,2
96364,9710174,9704029,2,2
96366,9711078,9704029,2,2
96372,9902051,9704029,2,2
96375,9804180,9704029,2,2
96378,9709099,9704029,2,2
96379,9707120,9704029,37,2
96380,9804121,9704029,2,2
96382,9909227,9704029,2,2
96395,101126,9704029,2,2
96398,9708037,9704029,2,2
96408,9705188,9704029,2,2
96566,9901128,9712239,34,34
96567,9802150,9712239,34,34
96569,9910096,9712239,34,34
96570,9803051,9712239,34,34
96571,9803068,9712239,34,34
96572,9803077,9712239,34,34
96573,9805171,9712239,34,34
96574,9905111,9712239,34,34
96575,9803135,9712239,34,34
96576,9803137,9712239,34,34
96577,9803263,9712239,34,34
96578,9912164,9712239,2,34
96579,9803131,9712239,34,34
96581,9803171,9712239,34,34
96582,9804058,9712239,34,34
96583,9807033,9712239,34,34
96585,9806042,9712239,34,34
96586,9810226,9712239,34,34
96588,9803076,9712239,34,34
96589,9803214,9712239,54,34
96590,9803231,9712239,2,34
96591,9801206,9712239,34,34
96596,9905226,9712239,34,34
96597,9908171,9712239,34,34
96603,9802047,9712239,34,34
96607,9803061,9712239,34,34
96609,9808100,9712239,2,34
96612,9903162,9712239,8,34
96613,9803167,9712239,34,34
96615,9804006,9712239,34,34
96616,9803251,9712239,34,34
96620,9803138,9712239,34,34
96633,9908004,9712239,2,34
96634,9803028,9712239,34,34
96636,207116,9712239,34,34
96694,9901128,9804058,34,34
96695,9804083,9804058,34,34
96705,9904191,9804058,34,34
96706,9905104,9804058,34,34
96707,9805171,9804058,34,34
96708,9808017,9804058,34,34
96709,9905111,9804058,34,34
96710,9806074,9804058,34,34
96713,9807098,9804058,34,34
96719,9807033,9804058,34,34
96720,9807097,9804058,34,34
96721,9808006,9804058,34,34
96723,9811047,9804058,34,34
96729,9906030,9804058,34,34
96737,9806042,9804058,34,34
96741,9807164,9804058,34,34
96751,9805105,9804058,34,34
96754,9903124,9804058,54,34
96756,9905174,9804058,2,34
96759,9808016,9804058,34,34
96764,9908171,9804058,34,34
96774,9805131,9804058,34,34
96779,9804170,9804058,34,34
96783,2230,9804058,34,34
96786,3007,9804058,3,34
96798,9903162,9804058,8,34
96803,9805096,9804058,34,34
96805,4187,9804058,34,34
96814,5182,9804058,34,34
96823,7007,9804058,8,34
96834,9139,9804058,34,34
96843,9804111,9804058,34,34
96854,9811019,9804058,2,34
96855,105048,9804058,0,34
96858,105254,9804058,34,34
96865,112223,9804058,34,34
96868,109092,9804058,34,34
96870,110084,9804058,2,34
96889,201253,9804058,34,34
96891,203048,9804058,2,34
96897,205048,9804058,1,34
96902,206063,9804058,37,34
96905,207116,9804058,34,34
96911,209067,9804058,34,34
96938,9901128,9807033,34,34
96939,9908141,9807033,3,34
96940,9809022,9807033,34,34
96941,9812073,9807033,34,34
96942,9808017,9807033,34,34
96943,9808149,9807033,34,34
96944,9905111,9807033,34,34
96949,9807097,9807033,34,34
96950,9811047,9807033,34,34
96952,9903196,9807033,34,34
96965,9911222,9807033,34,34
96966,9903124,9807033,54,34
96967,9809033,9807033,34,34
96971,9808016,9807033,34,34
96972,9908171,9807033,34,34
96977,9906188,9807033,34,34
96982,9903091,9807033,34,34
96987,3203,9807033,34,34
97005,10054,9807033,34,34
97009,104016,9807033,34,34
97010,105254,9807033,34,34
97021,201253,9807033,34,34
97026,205321,9807033,34,34
97027,206063,9807033,37,34
97028,210157,9807033,2,34
97243,9901128,9612115,34,2
97248,9711162,9612115,3,2
97252,9909176,9612115,3,2
97254,9802085,9612115,2,2
97255,9908038,9612115,2,2
97256,9908141,9612115,3,2
97257,9910004,9612115,3,2
97258,9911041,9612115,3,2
97259,9912167,9612115,3,2
97265,9703030,9612115,2,2
97266,9809095,9612115,16,2
97269,9701093,9612115,54,2
97271,9803265,9612115,2,2
97273,9809039,9612115,2,2
97275,9801182,9612115,2,2
97278,9705120,9612115,2,2
97282,9705046,9612115,2,2
97284,9612222,9612115,3,2
97286,9705128,9612115,2,2
97288,2016,9612115,2,2
97290,9812239,9612115,2,2
97294,9702163,9612115,2,2
97295,9903124,9612115,54,2
97297,9810099,9612115,3,2
97301,2158,9612115,3,2
97315,3160,9612115,3,2
97316,4147,9612115,3,2
97318,9806240,9612115,2,2
97321,3208,9612115,2,2
97334,9903217,9612115,2,2
97345,4074,9612115,2,2
97353,9612162,9612115,2,2
97357,9911200,9612115,2,2
97379,8013,9612115,3,2
97391,10054,9612115,34,2
97394,10090,9612115,3,2
97409,11131,9612115,3,2
97415,12145,9612115,3,2
97424,101126,9612115,2,2
97433,103124,9612115,3,2
97450,106028,9612115,7,2
97451,106048,9612115,3,2
97472,109162,9612115,3,2
97477,111208,9612115,3,2
97535,303185,9612115,16,2
97540,303256,9612115,3,2
97560,9806123,9612115,54,2
97601,9901128,9701093,34,54
97602,9706175,9701093,54,54
97606,9805156,9701093,34,54
97607,9709062,9701093,54,54
97608,9802067,9701093,37,54
97609,9905111,9701093,34,54
97613,9704145,9701093,54,54
97615,9707126,9701093,54,54
97620,9711107,9701093,2,54
97627,9906018,9701093,54,54
97634,9805018,9701093,2,54
97636,9807033,9701093,34,54
97637,9811047,9701093,34,54
97649,9711053,9701093,2,54
97651,9812061,9701093,54,54
97655,9903124,9701093,54,54
97658,9908171,9701093,34,54
97660,9906188,9701093,34,54
97662,9804170,9701093,34,54
97666,9903162,9701093,8,54
97667,3203,9701093,34,54
97671,9806146,9701093,34,54
97676,9804121,9701093,2,54
97685,9909227,9701093,2,54
97709,111284,9701093,54,54
97718,206063,9701093,37,54
97742,9806123,9701093,54,54
97743,9903268,9701093,2,54
97745,9901128,9701125,34,2
97747,9711162,9701125,3,2
97750,9808017,9701125,34,2
97751,9806021,9701125,34,2
97752,9811232,9701125,2,2
97753,9908105,9701125,2,2
97755,9809039,9701125,2,2
97756,9810116,9701125,3,2
97758,9801182,9701125,2,2
97759,9806199,9701125,2,2
97762,9905081,9701125,34,2
97765,9711097,9701125,2,2
97768,9705120,9701125,2,2
97771,9704195,9701125,2,2
97775,9703217,9701125,2,2
97776,9904095,9701125,2,2
97778,9910052,9701125,2,2
97779,9910053,9701125,2,2
97780,9705053,9701125,2,2
97781,9709087,9701125,2,2
97782,9906206,9701125,34,2
97785,9809100,9701125,2,2
97786,9707228,9701125,2,2
97788,9812239,9701125,2,2
97790,9702163,9701125,2,2
97791,9905174,9701125,2,2
97793,9805082,9701125,34,2
97797,9905226,9701125,34,2
97799,2118,9701125,54,2
97800,9804180,9701125,2,2
97803,9803023,9701125,34,2
97808,9712253,9701125,2,2
97814,9803163,9701125,2,2
97816,9808124,9701125,8,2
97818,9709099,9701125,2,2
97820,4049,9701125,6,2
97821,9911136,9701125,2,2
97837,9911200,9701125,2,2
97838,9909227,9701125,2,2
97847,7170,9701125,2,2
97850,9139,9701125,34,2
97857,10122,9701125,2,2
97861,11125,9701125,3,2
97867,12137,9701125,2,2
97868,12210,9701125,4,2
97880,102080,9701125,2,2
97884,103124,9701125,3,2
97900,106178,9701125,2,2
97927,9908004,9701125,2,2
97943,210157,9701125,2,2
97944,210249,9701125,65,2
97953,303072,9701125,2,2
97961,9806123,9701125,54,2
98032,9901128,9704114,34,37
98033,9709062,9704114,54,37
98034,9802067,9704114,37,37
98035,9706089,9704114,0,37
98046,9908171,9704114,34,37
98063,110055,9704114,0,37
98065,206063,9704114,37,37
98077,9901128,9707079,34,2
98078,9710231,9707079,2,2
98079,9711200,9707079,34,2
98080,9802068,9707079,3,2
98081,9708005,9707079,34,2
98082,9803051,9707079,34,2
98083,9803068,9707079,34,2
98088,9806194,9707079,1,2
98089,9812073,9707079,34,2
98090,9802067,9707079,37,2
98091,9808149,9707079,34,2
98092,9905111,9707079,34,2
98093,9710065,9707079,2,2
98095,9907006,9707079,34,2
98097,9809039,9707079,2,2
98098,9806195,9707079,34,2
98100,9712117,9707079,2,2
98102,9810210,9707079,34,2
98103,9909101,9707079,2,2
98104,9911068,9707079,2,2
98106,9806104,9707079,34,2
98110,9707093,9707079,2,2
98111,9707158,9707079,37,2
98112,9707250,9707079,2,2
98115,9807171,9707079,2,2
98121,9710005,9707079,2,2
98124,9709099,9707079,2,2
98127,9804027,9707079,2,2
98130,9901135,9707079,2,2
98131,9709107,9707079,2,2
98132,9710014,9707079,2,2
98136,7018,9707079,34,2
98139,6236,9707079,3,2
98140,9712071,9707079,2,2
98144,9807185,9707079,2,2
98149,11095,9707079,3,2
98155,9712084,9707079,2,2
98157,101126,9707079,2,2
98159,9708037,9707079,2,2
98161,9708085,9707079,2,2
98169,9908004,9707079,2,2
98170,206063,9707079,37,2
98178,302191,9707079,37,2
98187,9906044,9707079,2,2
98189,9901128,9707093,34,2
98190,9710231,9707093,2,2
98191,9711200,9707093,34,2
98192,9802068,9707093,3,2
98193,9708005,9707093,34,2
98194,9803051,9707093,34,2
98195,9806194,9707093,1,2
98196,9812073,9707093,34,2
98197,9802067,9707093,37,2
98198,9808149,9707093,34,2
98199,9905111,9707093,34,2
98200,9710065,9707093,2,2
98202,9712230,9707093,37,2
98203,9907006,9707093,34,2
98206,9806195,9707093,34,2
98207,9902059,9707093,2,2
98209,9712117,9707093,2,2
98213,9810210,9707093,34,2
98214,9909101,9707093,2,2
98215,9911068,9707093,2,2
98218,9806104,9707093,34,2
98222,9707158,9707093,37,2
98223,9707250,9707093,2,2
98225,9807171,9707093,2,2
98236,9710005,9707093,2,2
98237,2222,9707093,37,2
98242,9804027,9707093,2,2
98246,9901135,9707093,2,2
98247,9709107,9707093,2,2
98248,9710014,9707093,2,2
98253,7018,9707093,34,2
98257,6236,9707093,3,2
98259,9712071,9707093,2,2
98263,9807185,9707093,2,2
98275,101126,9707093,2,2
98276,9708037,9707093,2,2
98279,9708085,9707093,2,2
98284,203048,9707093,2,2
98285,9908004,9707093,2,2
98289,206063,9707093,37,2
98307,9901128,9711107,34,2
98308,9908038,9711107,2,2
98314,9803265,9711107,2,2
98319,9903210,9711107,2,2
98326,2016,9711107,2,2
98328,9903124,9711107,54,2
98329,9908171,9711107,34,2
98330,9906188,9711107,34,2
98334,3203,9711107,34,2
98336,9903217,9711107,2,2
98340,7170,9711107,2,2
98346,12145,9711107,3,2
98348,101126,9711107,2,2
98360,111284,9711107,54,2
98366,206063,9711107,37,2
98372,9806123,9711107,54,2
98376,9901128,9802116,34,34
98377,9802150,9802116,34,34
98378,9803051,9802116,34,34
98379,9803077,9802116,34,34
98380,9804083,9802116,34,34
98381,9805156,9802116,34,34
98383,9805171,9802116,34,34
98384,9802183,9802116,34,34
98385,9803002,9802116,34,34
98386,9803135,9802116,34,34
98387,9803137,9802116,34,34
98388,9803263,9802116,34,34
98389,9805129,9802116,34,34
98390,9806021,9802116,34,34
98391,9912164,9802116,2,34
98393,9803131,9802116,34,34
98394,9807097,9802116,34,34
98396,9803109,9802116,34,34
98397,9803076,9802116,34,34
98398,9803214,9802116,54,34
98399,9803231,9802116,2,34
98401,9804085,9802116,34,34
98404,9809033,9802116,34,34
98407,9805082,9802116,34,34
98408,9808016,9802116,34,34
98411,9803023,9802116,34,34
98414,9802203,9802116,34,34
98415,9805131,9802116,34,34
98417,9803061,9802116,34,34
98420,9808100,9802116,2,34
98423,9803167,9802116,34,34
98425,9804006,9802116,34,34
98429,9901135,9802116,2,34
98433,9803138,9802116,34,34
98445,9803028,9802116,34,34
98510,9901128,9803265,34,2
98511,9908038,9803265,2,2
98525,2016,9803265,2,2
98527,9903124,9803265,54,2
98531,9908171,9803265,34,2
98536,3136,9803265,34,2
98540,9903217,9803265,2,2
98542,9806146,9803265,34,2
98549,7170,9803265,2,2
98558,12145,9803265,3,2
98560,101126,9803265,2,2
98581,206063,9803265,37,2
98587,302191,9803265,37,2
98592,9901128,9804035,34,34
98593,9804083,9804035,34,34
98598,9905104,9804035,34,34
98599,9905111,9804035,34,34
98600,9806074,9804035,34,34
98601,9807098,9804035,34,34
98604,9807033,9804035,34,34
98605,9807097,9804035,34,34
98606,9808006,9804035,34,34
98608,9903196,9804035,34,34
98610,9906030,9804035,34,34
98619,9911222,9804035,34,34
98621,9805105,9804035,34,34
98624,9903124,9804035,54,34
98634,2230,9804035,34,34
98638,9807034,9804035,8,34
98640,9903162,9804035,8,34
98648,7007,9804035,8,34
98657,9811019,9804035,2,34
98660,105254,9804035,34,34
98663,109092,9804035,34,34
98677,201253,9804035,34,34
98681,205048,9804035,1,34
98684,206063,9804035,37,34
98686,207116,9804035,34,34
98775,9901128,9805105,34,34
98781,9905111,9805105,34,34
98782,9806074,9805105,34,34
98783,9807098,9805105,34,34
98786,9807033,9805105,34,34
98787,9808006,9805105,34,34
98796,9911222,9805105,34,34
98800,9903124,9805105,54,34
98810,9903162,9805105,8,34
98823,9811019,9805105,2,34
98832,201253,9805105,34,34
98833,205048,9805105,1,34
98835,206063,9805105,37,34
99177,9901128,9811047,34,34
99178,9905111,9811047,34,34
99182,9903196,9811047,34,34
99186,9906030,9811047,34,34
99191,9910052,9811047,2,34
99193,9911222,9811047,34,34
99195,9905174,9811047,2,34
99202,9906188,9811047,34,34
99206,3203,9811047,34,34
99230,104016,9811047,34,34
99232,105254,9811047,34,34
99239,201253,9811047,34,34
99245,205321,9811047,34,34
99386,9711162,9710231,3,2
99388,9908142,9710231,3,2
99390,9802068,9710231,3,2
99393,9802067,9710231,37,2
99396,9809039,9710231,2,2
99397,9801182,9710231,2,2
99398,9806199,9710231,2,2
99399,9712185,9710231,2,2
99404,9712117,9710231,2,2
99405,9910052,9710231,2,2
99406,9810072,9710231,3,2
99407,9712004,9710231,2,2
99409,9911068,9710231,2,2
99410,2016,9710231,2,2
99412,9711078,9710231,2,2
99420,9812239,9710231,2,2
99423,9711102,9710231,37,2
99424,9802051,9710231,2,2
99426,9801132,9710231,54,2
99430,9807171,9710231,2,2
99434,9802047,9710231,34,2
99435,9712253,9710231,2,2
99436,9906161,9710231,3,2
99442,9808124,9710231,8,2
99445,9804121,9710231,2,2
99453,9712047,9710231,2,2
99457,7146,9710231,34,2
99458,7170,9710231,2,2
99467,9712084,9710231,2,2
99469,12145,9710231,3,2
99471,101126,9710231,2,2
99483,9811019,9710231,2,2
99485,106028,9710231,7,2
99494,203101,9710231,34,2
99509,9806123,9710231,54,2
99521,9908142,9712072,3,2
99525,9802067,9712072,37,2
99527,9809039,9712072,2,2
99528,9801182,9712072,2,2
99529,9806199,9712072,2,2
99530,9712185,9712072,2,2
99531,9712130,9712072,2,2
99534,9910052,9712072,2,2
99535,9810072,9712072,3,2
99537,2016,9712072,2,2
99543,9812239,9712072,2,2
99545,9802051,9712072,2,2
99547,9801132,9712072,54,2
99549,9807171,9712072,2,2
99552,9802047,9712072,34,2
99553,9712253,9712072,2,2
99554,9906161,9712072,3,2
99559,9803067,9712072,3,2
99560,9806240,9712072,2,2
99561,9808035,9712072,2,2
99563,3208,9712072,2,2
99566,9910222,9712072,16,2
99567,9808124,9712072,8,2
