Id,Label,timeset,modularity_class,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks
9808187,9808187,,37,2,28,30,27,0.10081,0.141944,4890.856807,0.000012
101042,101042,,0,3,43,46,22,0.152565,0.190902,81989.93032,0.000012
101044,101044,,2,2,9,11,29,0.084389,0.107904,11726.477627,0.000014
101045,101045,,3,1,17,18,23,0.141963,0.178052,1349.390157,0.000011
101046,101046,,3,2,3,5,24,0.134028,0.16633,1038.639531,0.000012
101047,101047,,0,0,4,4,23,0.130898,0.158488,0,0.000011
101048,101048,,6,0,5,5,28,0.091833,0.112041,0,0.000011
101049,101049,,54,13,25,38,23,0.138933,0.177782,10856.828154,0.000018
101050,101050,,34,0,8,8,23,0.138777,0.172587,0,0.000011
101051,101051,,16,1,11,12,31,0.073761,0.092514,58.361349,0.000011
9701105,9701105,,16,3,7,10,13,0.151657,0.177925,259.957638,0.000014
101052,101052,,16,0,10,10,29,0.083693,0.105813,0,0.000011
101053,101053,,7,3,6,9,28,0.090337,0.110305,69265.928649,0.000014
9703024,9703024,,7,2,7,9,12,0.177401,0.259155,13559.913772,0.000013
9605126,9605126,,8,5,8,13,5,0.369048,0.448118,533.299638,0.000021
101055,101055,,6,8,2,10,12,0.179356,0.202293,3019.279813,0.000027
101056,101056,,34,2,14,16,23,0.143861,0.183854,2046.163592,0.000012
101057,101057,,0,0,21,21,23,0.14618,0.184927,0,0.000011
101058,101058,,3,4,16,20,23,0.146139,0.188002,13080.768021,0.000018
101059,101059,,3,0,5,5,24,0.134305,0.167676,0,0.000011
101060,101060,,0,10,20,30,23,0.137201,0.171807,12642.080831,0.000017
101061,101061,,0,5,10,15,23,0.137889,0.169261,54231.368559,0.000019
101064,101064,,34,2,26,28,23,0.148406,0.193592,1756.841199,0.000012
101065,101065,,6,6,13,19,25,0.115924,0.145421,10095.731652,0.000015
101066,101066,,34,1,11,12,22,0.148238,0.189587,3.347059,0.000011
101067,101067,,3,4,4,8,15,0.147801,0.163269,239.17087,0.000017
9606101,9606101,,3,6,6,12,8,0.2167,0.294758,38387.601108,0.000044
9811038,9811038,,3,6,8,14,14,0.172598,0.196195,12179.363627,0.000041
9903075,9903075,,3,5,2,7,15,0.147355,0.16159,24.72619,0.000029
9407098,9407098,,16,1,6,7,7,0.226866,0.315476,15475.697227,0.000014
9510077,9510077,,3,2,3,5,2,0.714286,0.8,15389.993154,0.00002
9206058,9206058,,37,1,1,2,1,1,1,43,0.000015
101069,101069,,3,3,25,28,23,0.14914,0.188979,6897.905811,0.000012
101070,101070,,7,6,18,24,22,0.1541,0.19844,72466.986763,0.000014
101072,101072,,16,0,9,9,30,0.07917,0.100591,0,0.000011
9311066,9311066,,16,2,1,3,1,1,1,2.166667,0.000022
9411236,9411236,,7,1,1,2,1,1,1,13370,0.000012
9412204,9412204,,16,5,1,6,1,1,1,13304.903297,0.000019
101073,101073,,34,44,27,71,21,0.156762,0.185397,144498.717364,0.000035
101076,101076,,34,49,15,64,22,0.142785,0.173755,25957.691049,0.000043
101083,101083,,34,40,20,60,23,0.134343,0.167346,36297.222536,0.000038
9910185,9910185,,34,7,20,27,23,0.131745,0.164344,12174.431127,0.000015
9911157,9911157,,34,5,16,21,23,0.13113,0.161672,10201.60259,0.000014
101074,101074,,54,8,44,52,22,0.152968,0.199514,26269.19478,0.000013
101075,101075,,2,2,17,19,26,0.109589,0.144499,41570.639717,0.000013
9502054,9502054,,2,4,11,15,6,0.295848,0.35614,2954.588743,0.000016
9610121,9610121,,2,4,5,9,5,0.309603,0.346435,134.137487,0.000013
9711086,9711086,,2,1,19,20,32,0.068929,0.096883,399.90628,0.000012
9806086,9806086,,2,1,25,26,27,0.100429,0.138374,1371.590664,0.000012
9406126,9406126,,2,2,4,6,4,0.389831,0.436594,20884.683686,0.000015
101077,101077,,4,0,17,17,23,0.151054,0.194004,0,0.000011
101078,101078,,11,10,9,19,28,0.087286,0.101861,56945.001974,0.000034
101079,101079,,6,3,4,7,23,0.128993,0.153414,97113.359545,0.000014
101080,101080,,54,1,25,26,23,0.137671,0.175755,11548.610296,0.000012
101082,101082,,3,12,21,33,23,0.150659,0.195774,28880.140236,0.000015
101084,101084,,2,4,12,16,25,0.116447,0.148373,302.199752,0.000013
101085,101085,,54,2,22,24,24,0.127152,0.165591,2309.654833,0.000012
9612060,9612060,,65,1,5,6,4,0.444444,0.534722,773.308223,0.000012
101087,101087,,4,9,40,49,24,0.141717,0.186843,3409.791894,0.000014
101088,101088,,34,6,14,20,23,0.130555,0.157623,30336.468595,0.000017
101090,101090,,7,2,17,19,24,0.12101,0.150376,1520.955023,0.000013
101091,101091,,0,18,16,34,21,0.154414,0.180729,135744.589338,0.000019
101092,101092,,3,4,8,12,24,0.121833,0.15102,96298.667995,0.000017
101094,101094,,0,0,8,8,22,0.141521,0.167543,0,0.000011
101095,101095,,3,4,19,23,24,0.13758,0.17653,1494.093986,0.000013
101096,101096,,34,20,26,46,23,0.148791,0.190997,48835.032261,0.000024
101097,101097,,19,12,10,22,25,0.107985,0.124158,71458.421355,0.000024
9912251,9912251,,19,1,3,4,29,0.075493,0.081819,35,0.000013
101098,101098,,9,1,3,4,10,0.16087,0.185673,0,0.000012
9905086,9905086,,9,4,3,7,3,0.545455,0.694444,16,0.00002
9404085,9404085,,9,5,0,5,0,0,0,0,0.00003
9612193,9612193,,9,3,1,4,2,0.6,0.666667,15,0.00002
101099,101099,,34,1,60,61,20,0.183692,0.224563,275673.938415,0.000011
101100,101100,,34,4,18,22,21,0.149796,0.170842,225171.807422,0.000013
101101,101101,,11,2,21,23,24,0.1207,0.145834,13895.716549,0.000014
101102,101102,,3,37,40,77,24,0.141048,0.190189,157105.002469,0.000029
101145,101145,,65,22,31,53,24,0.141751,0.190197,81177.579904,0.00002
101103,101103,,16,1,9,10,10,0.163733,0.18635,14.916667,0.000013
9406070,9406070,,16,5,0,5,0,0,0,0,0.000038
9804047,9804047,,16,4,5,9,9,0.192479,0.217454,2383.941888,0.000019
9807025,9807025,,16,5,2,7,3,0.538462,0.619048,37.141015,0.000028
9907004,9907004,,16,1,3,4,10,0.1624,0.178536,3,0.000012
101104,101104,,54,2,21,23,23,0.144355,0.184791,4597.83804,0.000011
101105,101105,,0,16,22,38,22,0.147163,0.177072,172065.904249,0.000026
9801054,9801054,,25,3,8,11,20,0.139238,0.172044,1537.693971,0.000016
101106,101106,,62,1,25,26,25,0.111508,0.136303,64.475669,0.000011
9909153,9909153,,62,6,5,11,13,0.15084,0.188945,77.279154,0.000015
101107,101107,,2,0,7,7,12,0.19741,0.224471,0,0.000011
9507097,9507097,,6,3,0,3,0,0,0,0,0.000017
9709011,9709011,,2,1,0,1,0,0,0,0,0.000012
101108,101108,,11,6,7,13,24,0.119326,0.141524,5747.183999,0.000014
101109,101109,,3,15,30,45,24,0.137608,0.177872,161087.6552,0.000017
101140,101140,,62,1,2,3,1,1,1,26400,0.000011
101110,101110,,11,0,27,27,24,0.120812,0.144257,0,0.000011
101111,101111,,3,2,8,10,25,0.109019,0.129251,103.145313,0.000014
9706189,9706189,,3,3,3,6,18,0.126443,0.143744,165.702166,0.000016
9607073,9607073,,7,2,1,3,2,0.666667,0.75,14,0.000018
101112,101112,,8,1,7,8,29,0.082873,0.098239,3881.588193,0.000013
101113,101113,,2,14,22,36,24,0.129374,0.168394,64242.088315,0.000018
101114,101114,,37,9,57,66,22,0.151824,0.195558,75697.379349,0.000015
101115,101115,,4,6,17,23,23,0.141555,0.187396,20104.449382,0.000017
101116,101116,,37,8,5,13,14,0.166272,0.185964,2459.920578,0.000017
9405025,9405025,,8,2,5,7,5,0.321429,0.409722,13492.868849,0.000015
9201030,9201030,,8,1,0,1,0,0,0,0,0.000013
9209030,9209030,,8,5,0,5,0,0,0,0,0.000027
9307031,9307031,,8,6,6,12,4,0.415584,0.507812,36635.362198,0.000019
9506159,9506159,,8,6,46,52,6,0.511312,0.65826,186161.410196,0.000029
101117,101117,,34,5,4,9,28,0.092452,0.119463,1616.591888,0.000017
101118,101118,,34,6,33,39,22,0.151638,0.189126,29232.49353,0.000014
9311025,9311025,,34,1,0,1,0,0,0,0,0.000011
101119,101119,,34,13,42,55,22,0.157656,0.201257,22982.356339,0.000017
101120,101120,,16,8,15,23,23,0.133081,0.165262,4523.50761,0.000016
101121,101121,,27,0,1,1,1,1,1,0,0.000011
9911059,9911059,,27,4,0,4,0,0,0,0,0.000048
101122,101122,,54,1,43,44,22,0.144646,0.185105,6917.445893,0.000011
101123,101123,,2,5,23,28,23,0.141611,0.180065,25020.125329,0.000015
9810118,9810118,,2,1,0,1,0,0,0,0,0.000011
101124,101124,,7,0,2,2,26,0.098206,0.112038,0,0.000011
101125,101125,,4,6,24,30,23,0.149327,0.191186,12703.897925,0.000014
101126,101126,,2,60,274,334,22,0.169155,0.240342,1390996.945661,0.000043
9711109,9711109,,2,2,19,21,30,0.080988,0.1142,16312.493301,0.000011
9902043,9902043,,2,1,15,16,27,0.101433,0.135399,456.106936,0.000011
9709037,9709037,,2,1,17,18,30,0.078168,0.107725,59.716513,0.000011
9705065,9705065,,2,2,14,16,33,0.065022,0.093281,61604.96586,0.000018
9709006,9709006,,2,1,22,23,30,0.078109,0.107379,231.65694,0.000011
9710242,9710242,,2,2,14,16,30,0.078011,0.107482,14.214354,0.000011
101127,101127,,37,10,13,23,23,0.129232,0.155804,11432.70477,0.000014
101128,101128,,25,0,3,3,4,0.342466,0.391667,0,0.000011
101129,101129,,54,3,7,10,24,0.120421,0.148292,901.405593,0.000012
101130,101130,,3,2,7,9,25,0.109022,0.129223,33111.145313,0.000015
101131,101131,,25,4,2,6,7,0.26178,0.305524,14.152171,0.000016
101132,101132,,2,3,17,20,24,0.133537,0.17279,85727.511544,0.000014
101133,101133,,34,9,4,13,23,0.12887,0.154802,36.244783,0.000022
101134,101134,,34,8,9,17,22,0.137124,0.161905,11425.178782,0.000016
101135,101135,,37,14,44,58,23,0.151204,0.198534,93874.793663,0.000017
101136,101136,,34,3,13,16,22,0.150067,0.183782,1079.982451,0.000012
101137,101137,,2,0,1,1,33,0.065078,0.081743,0,0.000011
101139,101139,,37,0,12,12,23,0.133706,0.162791,0,0.000011
101141,101141,,16,0,5,5,30,0.080417,0.099458,0,0.000011
101143,101143,,37,7,35,42,23,0.149862,0.193861,43718.279015,0.000013
101144,101144,,34,0,22,22,23,0.13508,0.169894,0,0.000011
101146,101146,,0,0,3,3,24,0.11913,0.140928,0,0.000011
9407011,9407011,,0,3,0,3,0,0,0,0,0.000017
101147,101147,,37,0,25,25,27,0.103067,0.141709,0,0.000011
101148,101148,,9,2,1,3,2,0.6,0.666667,6,0.000029
101149,101149,,25,2,3,5,13,0.108408,0.131254,0,0.000014
101150,101150,,37,1,10,11,26,0.103534,0.129181,321.472747,0.000011
9908177,9908177,,37,1,0,1,0,0,0,0,0.000012
101151,101151,,65,17,16,33,25,0.111519,0.136251,121166.742511,0.000031
9209029,9209029,,8,7,0,7,0,0,0,0,0.00004
101152,101152,,1,17,14,31,25,0.116814,0.1507,49317.856954,0.000028
101153,101153,,6,4,3,7,8,0.216707,0.243585,252.864109,0.000021
9701005,9701005,,62,8,1,9,1,1,1,52.766667,0.000057
101154,101154,,0,5,18,23,23,0.140355,0.17153,4689.502241,0.000013
105111,105111,,0,33,16,49,22,0.151637,0.183565,106194.961222,0.000034
104010,104010,,3,2,8,10,23,0.144135,0.176405,37969.796342,0.000014
104071,104071,,0,31,14,45,23,0.138311,0.172154,6773.757798,0.000033
101155,101155,,25,5,8,13,23,0.105872,0.112956,29652.24268,0.000017
101156,101156,,6,0,2,2,32,0.068812,0.080918,0,0.000011
9608193,9608193,,6,3,0,3,0,0,0,0,0.000016
101157,101157,,11,0,16,16,24,0.12519,0.153573,0,0.000011
101158,101158,,34,1,8,9,23,0.122404,0.140042,13704.47987,0.000013
9504162,9504162,,25,6,8,14,4,0.442748,0.510057,1009.911862,0.000024
9610129,9610129,,25,2,11,13,26,0.099408,0.119677,26259.039869,0.000013
101159,101159,,3,10,22,32,24,0.145172,0.179134,14842.992545,0.000016
102101,102101,,3,16,26,42,24,0.14474,0.17934,32438.538368,0.000019
107022,107022,,3,13,28,41,23,0.15347,0.190907,164335.103944,0.000016
109222,109222,,3,14,20,34,23,0.158564,0.19672,23510.55881,0.000017
102022,102022,,3,11,62,73,24,0.139918,0.186267,12149.580979,0.000015
102070,102070,,3,15,8,23,24,0.129964,0.161888,2345.154218,0.000019
104217,104217,,3,30,24,54,24,0.138601,0.175589,19954.621723,0.000026
103069,103069,,3,30,40,70,24,0.138472,0.180805,29419.896844,0.00003
103131,103131,,3,6,10,16,24,0.139997,0.171189,174.33305,0.000013
104190,104190,,3,11,20,31,24,0.141116,0.183839,42378.985516,0.000016
106048,106048,,3,220,175,395,22,0.185118,0.250224,4187522.242862,0.000154
101160,101160,,0,4,8,12,22,0.146957,0.177383,21281.564558,0.000014
10011,10011,,0,1,0,1,0,0,0,0,0.000012
101161,101161,,54,17,29,46,23,0.142498,0.180258,285035.359918,0.00002
9608074,9608074,,7,1,2,3,8,0.190341,0.228714,14578.33184,0.000012
9710072,9710072,,2,2,7,9,32,0.069386,0.092335,1630.953427,0.000012
9709048,9709048,,2,2,5,7,31,0.073606,0.097558,14353.265747,0.000013
101162,101162,,4,34,33,67,24,0.133728,0.169642,7490.936994,0.00003
101163,101163,,7,5,8,13,27,0.096344,0.115914,48085.957095,0.000018
101165,101165,,6,3,3,6,8,0.217626,0.244592,494.2076,0.000023
101166,101166,,6,2,5,7,30,0.07634,0.092858,14288.305479,0.000014
9701024,9701024,,6,1,3,4,13,0.17359,0.198195,560.446794,0.000013
9501080,9501080,,19,5,4,9,2,0.75,0.833333,106.173509,0.000023
101167,101167,,6,1,5,6,29,0.082774,0.099509,66.073622,0.000012
101169,101169,,34,1,18,19,21,0.162502,0.201585,2458.967606,0.000011
9907116,9907116,,34,5,38,43,22,0.147607,0.190831,10229.693287,0.000016
101170,101170,,65,8,14,22,27,0.107776,0.145583,147926.92396,0.000018
101171,101171,,11,7,3,10,30,0.075567,0.089596,435.521148,0.00002
101173,101173,,34,0,2,2,23,0.129077,0.153613,0,0.000011
101174,101174,,62,0,26,26,25,0.113939,0.137318,0,0.000011
9212007,9212007,,62,22,0,22,0,0,0,0,0.000067
101175,101175,,11,0,2,2,6,0.325581,0.377381,0,0.000011
9407166,9407166,,16,2,3,5,2,0.8,0.875,47.913642,0.000019
101176,101176,,34,18,4,22,22,0.139742,0.166138,33805.204174,0.000028
101177,101177,,3,11,29,40,24,0.141771,0.184505,99371.474229,0.000021
101178,101178,,46,8,1,9,1,1,1,3,0.000058
12235,12235,,46,5,0,5,0,0,0,0,0.000076
101179,101179,,2,1,14,15,24,0.126845,0.162661,80.789827,0.000011
101180,101180,,62,3,8,11,25,0.106501,0.123426,5764.117146,0.000016
101181,101181,,34,1,9,10,23,0.133919,0.166401,15295.077503,0.000011
101182,101182,,16,1,18,19,25,0.122752,0.159301,5443.204241,0.000012
101183,101183,,7,1,2,3,2,0.5625,0.611111,0,0.000014
9612125,9612125,,7,3,2,5,2,0.571429,0.625,5,0.00002
101184,101184,,3,0,7,7,25,0.108929,0.129115,0,0.000011
101185,101185,,0,5,11,16,23,0.138538,0.169394,4047.085475,0.000014
101186,101186,,54,2,34,36,23,0.149241,0.194378,2425.63597,0.000012
101187,101187,,65,12,17,29,25,0.120241,0.154548,290560.82423,0.000022
5104,5104,,65,2,0,2,0,0,0,0,0.000021
101188,101188,,7,4,11,15,25,0.115862,0.148989,8682.511059,0.000013
101189,101189,,3,8,6,14,25,0.132449,0.16565,19291.463121,0.000016
105087,105087,,3,12,34,46,24,0.149105,0.196418,58830.156637,0.000018
106269,106269,,65,4,28,32,24,0.14914,0.193169,24938.04446,0.000012
101190,101190,,7,2,8,10,22,0.136124,0.160621,945.739655,0.000012
101191,101191,,11,1,12,13,24,0.117661,0.138567,6.256746,0.000011
9705096,9705096,,11,1,2,3,2,0.75,0.833333,30.613319,0.000012
101192,101192,,2,22,14,36,24,0.12725,0.159452,9084.419109,0.000027
101194,101194,,34,16,19,35,22,0.147968,0.189067,65001.197167,0.000024
101195,101195,,2,13,15,28,23,0.135519,0.168055,14981.698082,0.000019
101196,101196,,3,4,23,27,25,0.127405,0.164147,4752.329823,0.000013
9804022,9804022,,6,3,4,7,30,0.077364,0.098008,33014.062261,0.000013
9902014,9902014,,6,4,4,8,2,0.75,0.833333,1257.403545,0.000015
101197,101197,,9,1,1,2,2,0.666667,0.75,0,0.000014
9901068,9901068,,9,3,1,4,1,1,1,3,0.000035
101198,101198,,0,16,19,35,22,0.147378,0.177851,33246.009173,0.000021
9309046,9309046,,25,1,3,4,4,0.298969,0.367816,351.289506,0.000014
101199,101199,,3,25,53,78,24,0.142466,0.192406,255572.811793,0.000022
101200,101200,,4,18,20,38,24,0.139192,0.179682,13122.547078,0.000017
101201,101201,,34,13,11,24,24,0.126392,0.156307,66586.653575,0.000022
9704132,9704132,,34,2,0,2,0,0,0,0,0.000013
101202,101202,,34,9,11,20,22,0.151286,0.192556,78352.759617,0.000019
101203,101203,,0,4,8,12,23,0.13378,0.159993,11220.064655,0.000017
101204,101204,,34,0,3,3,25,0.112313,0.134656,0,0.000011
101205,101205,,37,0,20,20,24,0.131109,0.167498,0,0.000011
101206,101206,,37,27,5,32,23,0.13721,0.169643,1047.492389,0.000025
101207,101207,,4,15,10,25,24,0.131726,0.164548,2108.256574,0.000016
101208,101208,,54,0,12,12,24,0.125356,0.159297,0,0.000011
101209,101209,,3,16,21,37,24,0.134594,0.172519,43155.221166,0.000023
101210,101210,,54,3,32,35,23,0.13568,0.172236,131445.495292,0.000015
101211,101211,,65,14,68,82,23,0.156768,0.212112,94909.008853,0.000016
101212,101212,,34,4,46,50,22,0.161582,0.205739,22568.20993,0.000012
101213,101213,,4,2,13,15,24,0.133564,0.168779,30265.471622,0.000012
101214,101214,,0,4,15,19,23,0.139115,0.173837,412.167885,0.000012
101215,101215,,6,0,19,19,29,0.08496,0.115354,0,0.000011
101216,101216,,3,3,19,22,24,0.130099,0.166799,192.952972,0.000012
101217,101217,,3,1,9,10,32,0.068385,0.083824,2.395833,0.000011
101218,101218,,37,9,10,19,24,0.139269,0.178296,10177.74316,0.000014
101219,101219,,3,39,50,89,24,0.146066,0.200385,481522.066173,0.000033
101220,101220,,65,1,27,28,24,0.134147,0.176172,22152.496217,0.000012
9610081,9610081,,65,6,7,13,6,0.268248,0.309637,580.87903,0.000016
101221,101221,,2,5,5,10,23,0.136502,0.167154,141.541308,0.000013
101222,101222,,3,0,6,6,24,0.122285,0.14894,0,0.000011
101224,101224,,37,1,7,8,28,0.08543,0.103431,443.657763,0.000012
9401049,9401049,,37,2,1,3,1,1,1,65.757238,0.000017
9502161,9502161,,65,4,1,5,1,1,1,5441.67741,0.000018
101225,101225,,34,8,12,20,23,0.133894,0.164852,66767.981706,0.000016
9702188,9702188,,37,3,12,15,7,0.272355,0.317402,5488.092683,0.000014
9311097,9311097,,25,7,1,8,2,0.666667,0.75,18.177,0.000045
101226,101226,,3,5,17,22,24,0.13891,0.179269,2265.649622,0.000012
101227,101227,,62,2,2,4,33,0.064529,0.077022,566.760173,0.000014
9412130,9412130,,62,4,0,4,0,0,0,0,0.000025
101228,101228,,0,8,12,20,23,0.144806,0.179287,3125.662643,0.000019
101229,101229,,4,6,8,14,23,0.139476,0.172268,115665.283977,0.000025
101230,101230,,11,1,3,4,30,0.074542,0.08789,754.397779,0.000014
101231,101231,,62,2,6,8,29,0.08454,0.102477,975.246027,0.000013
9508084,9508084,,62,3,13,16,6,0.28356,0.352482,180175.259289,0.000021
101232,101232,,34,1,39,40,23,0.155923,0.206115,42131.395525,0.000011
101233,101233,,54,22,3,25,23,0.129568,0.156858,53393.864604,0.000034
101234,101234,,0,26,13,39,23,0.140032,0.172748,24876.192037,0.000027
101235,101235,,34,6,12,18,22,0.148577,0.189256,14359.797846,0.000014
101236,101236,,3,2,33,35,23,0.147414,0.186411,16029.718113,0.000013
102001,102001,,34,7,17,24,21,0.14718,0.170446,341.615077,0.000014
102002,102002,,2,1,10,11,23,0.13187,0.16297,5196.335069,0.000012
102005,102005,,37,3,16,19,26,0.108124,0.138622,47624.649813,0.000015
9907169,9907169,,34,3,17,20,26,0.107727,0.137023,24042.136394,0.000014
9910125,9910125,,37,3,18,21,26,0.10804,0.141953,29336.376848,0.000012
9804007,9804007,,37,2,16,18,25,0.117205,0.152701,28130.385623,0.000012
102007,102007,,3,28,38,66,24,0.143621,0.194021,144299.240849,0.000022
102008,102008,,7,3,7,10,30,0.078375,0.09364,45197.531985,0.000022
9506175,9506175,,7,3,1,4,1,1,1,0,0.000024
9512050,9512050,,7,2,2,4,1,1,1,0,0.000017
9707218,9707218,,7,2,2,4,1,1,1,1,0.000018
102009,102009,,2,21,16,37,23,0.137707,0.172968,26122.164061,0.000026
102010,102010,,62,7,20,27,24,0.1378,0.176447,375531.250728,0.000015
9412169,9412169,,62,5,7,12,5,0.37013,0.445029,15635.593866,0.000014
9806053,9806053,,62,2,1,3,12,0.189839,0.214579,411.404345,0.000014
9806107,9806107,,62,2,4,6,12,0.186996,0.208428,246.584413,0.000012
9304144,9304144,,62,2,0,2,0,0,0,0,0.000016
102011,102011,,11,2,14,16,24,0.120323,0.144385,182.415893,0.000012
102012,102012,,34,3,1,4,28,0.089339,0.106142,0,0.00002
102013,102013,,6,6,6,12,19,0.140026,0.164463,50761.256311,0.000017
102014,102014,,7,6,5,11,25,0.109264,0.129559,66617.074573,0.00002
102015,102015,,0,4,8,12,23,0.132658,0.158529,535.789542,0.000013
102016,102016,,3,16,28,44,23,0.14754,0.18731,82757.521839,0.000023
102017,102017,,4,2,12,14,25,0.119908,0.149645,13386.906266,0.000013
102018,102018,,37,10,38,48,24,0.135003,0.177192,28055.904192,0.000015
102020,102020,,16,0,16,16,23,0.134176,0.168682,0,0.000011
102021,102021,,19,11,19,30,25,0.111256,0.130092,36133.529315,0.000021
102108,102108,,19,3,23,26,25,0.109984,0.128231,1571.787343,0.000014
11274,11274,,19,1,0,1,0,0,0,0,0.000011
102096,102096,,19,4,3,7,25,0.107767,0.12332,5.897619,0.000016
9210140,9210140,,34,2,0,2,0,0,0,0,0.000016
9605162,9605162,,34,3,2,5,3,0.5,0.560606,19.130681,0.000018
102023,102023,,0,19,20,39,23,0.141256,0.175041,10748.036511,0.000023
102024,102024,,62,2,18,20,29,0.079495,0.091394,232.997195,0.000012
9904194,9904194,,62,3,6,9,11,0.173112,0.214609,100.118146,0.000014
9910128,9910128,,62,1,9,10,29,0.07913,0.08915,0.952381,0.000011
102026,102026,,11,13,14,27,25,0.113316,0.136709,466394.876956,0.000021
102027,102027,,11,1,5,6,24,0.1175,0.137672,9.029362,0.000011
102028,102028,,11,6,8,14,5,0.413333,0.539785,28092.570284,0.000037
102029,102029,,8,0,10,10,26,0.10384,0.125564,0,0.000011
9407036,9407036,,8,3,0,3,0,0,0,0,0.000019
9809013,9809013,,11,1,2,3,1,1,1,2,0.000012
102030,102030,,7,1,9,10,23,0.131336,0.161956,16497,0.000016
102031,102031,,54,1,19,20,23,0.128435,0.157631,4473.908952,0.000011
102032,102032,,0,5,34,39,21,0.172912,0.215966,137355.892154,0.000013
102033,102033,,0,2,15,17,23,0.138341,0.172209,2604.549428,0.000012
102034,102034,,0,1,2,3,23,0.128622,0.153471,16142.966675,0.000012
102035,102035,,0,23,31,54,21,0.163482,0.204205,11300.735426,0.000021
102036,102036,,37,1,16,17,24,0.130113,0.167384,13211.751856,0.000013
102037,102037,,11,0,5,5,24,0.118497,0.140081,0,0.000011
102038,102038,,37,1,17,18,23,0.144085,0.187947,12.075462,0.000011
102039,102039,,7,5,12,17,28,0.091708,0.116779,10578.086461,0.000015
9812157,9812157,,7,5,5,10,10,0.178557,0.212178,1166.668158,0.000018
9405104,9405104,,7,5,1,6,1,1,1,20.368976,0.00002
9409178,9409178,,7,1,0,1,0,0,0,0,0.000012
9410163,9410163,,7,2,1,3,1,1,1,95,0.000013
9505060,9505060,,7,1,3,4,2,0.666667,0.75,14.466667,0.000012
9806006,9806006,,7,4,3,7,5,0.372881,0.457576,384.47619,0.000017
9806192,9806192,,7,2,1,3,2,0.666667,0.75,170,0.000015
102040,102040,,25,2,15,17,29,0.080862,0.095692,49.652405,0.000012
9809050,9809050,,25,3,10,13,18,0.124935,0.142356,4.810714,0.000013
9809098,9809098,,25,2,11,13,18,0.124981,0.142712,4.810714,0.000012
