Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Authority,Hub,componentnumber,strongcompnum,modularity_class,pageranks,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,clustering,eigencentrality
8155,8155,,0,14,14,0,14,14,0,0.009948,0,14980,1,0.00001,12,0.197941,0.220685,0,0.230769,0
8156,8156,,1,10,11,1,10,11,0.000001,0.000003,0,14986,5,0.000012,13,0.152708,0.169763,1072.246841,0.190909,0.000219
9503095,9503095,,12,3,15,12,3,15,0.00002,0.000018,0,2626,5,0.000061,7,0.250277,0.289865,40915.165641,0.161905,0.002933
9704035,9704035,,7,8,15,7,8,15,0.00003,0.000032,0,14982,5,0.000018,8,0.213493,0.25979,68.699145,0.171429,0.001626
9709147,9709147,,5,3,8,5,3,8,0.000016,0.000002,0,14981,5,0.000015,8,0.203345,0.230653,15.174242,0.285714,0.001175
9805187,9805187,,6,8,14,6,8,14,0.00003,0.00003,0,14983,5,0.000017,8,0.214589,0.261321,39.455556,0.21978,0.001368
9901054,9901054,,1,10,11,1,10,11,0,0.000124,0,14985,5,0.000011,12,0.175623,0.195366,3068.509667,0.181818,0.000226
9906092,9906092,,4,9,13,4,9,13,0.000028,0.000032,0,14984,5,0.000013,8,0.21562,0.265542,292.439567,0.224359,0.000909
9209073,9209073,,5,0,5,5,0,5,0.000013,0,0,2627,52,0.000044,0,0,0,0,0.15,0.001278
9706120,9706120,,6,11,17,6,11,17,0.000018,0.000094,0,9285,5,0.000016,11,0.199083,0.224851,29556.879672,0.132353,0.001401
9709119,9709119,,5,14,19,5,14,19,0.000015,0.000192,0,9286,5,0.000019,12,0.186143,0.210452,14362.401486,0.105263,0.001123
8157,8157,,0,15,15,0,15,15,0,0.001141,0,14994,4,0.00001,18,0.144771,0.168081,0,0.238095,0
9705076,9705076,,6,18,24,6,18,24,0.000879,0.003644,0,4495,4,0.000012,13,0.174575,0.202821,1727.063691,0.153986,0.001455
9902150,9902150,,4,25,29,4,25,29,0.000139,0.003374,0,14991,4,0.000011,16,0.175618,0.204788,469.24283,0.248768,0.000903
9902163,9902163,,6,19,25,6,19,25,0.000173,0.00189,0,14988,4,0.000014,14,0.181248,0.213004,2737.779417,0.171667,0.001361
9909193,9909193,,3,29,32,3,29,32,0.000099,0.003385,0,14993,4,0.000011,17,0.161803,0.190371,2951.955351,0.222782,0.000664
9510078,9510078,,3,0,3,3,0,3,0.000171,0,0,4015,4,0.000019,0,0,0,0,0.166667,0.000794
9511006,9511006,,5,3,8,5,3,8,0.000143,0.000011,0,4016,4,0.000022,2,0.666667,0.75,3153.620699,0.142857,0.001339
9812002,9812002,,3,5,8,3,5,8,0.000126,0.000735,0,14990,4,0.000011,13,0.176993,0.20034,0.566667,0.410714,0.00069
9803185,9803185,,4,14,18,4,14,18,0.000079,0.002124,0,14987,4,0.000014,13,0.203927,0.237562,3267.255502,0.199346,0.000936
9808093,9808093,,3,3,6,3,3,6,0.000082,0.00031,0,14992,4,0.000011,15,0.182497,0.203421,860.625339,0.133333,0.00069
9902201,9902201,,3,13,16,3,13,16,0.000126,0.001569,0,14989,4,0.000011,16,0.174789,0.202274,5911.446956,0.2125,0.000684
8159,8159,,0,2,2,0,2,2,0,0.000001,0,14995,23,0.00001,3,0.545455,0.638889,0,0.5,0
8160,8160,,7,11,18,7,11,18,0.001406,0.017964,0,14996,1,0.000014,15,0.212619,0.245121,6355.648486,0.19281,0.003126
8161,8161,,3,3,6,3,3,6,0.000117,0.000142,0,14997,2,0.000012,15,0.145432,0.160907,17.447565,0.3,0.000718
107051,107051,,4,35,39,4,35,39,0.00007,0.00762,0,15016,2,0.000013,14,0.203994,0.232166,33842.407449,0.085695,0.000965
12070,12070,,6,5,11,6,5,11,0.000538,0.001057,0,15015,2,0.000014,14,0.161164,0.176593,1033.839395,0.272727,0.001399
12075,12075,,11,33,44,11,33,44,0.000243,0.007478,0,15001,0,0.000018,17,0.205814,0.23422,40938.095475,0.078224,0.002634
102006,102006,,4,32,36,4,32,36,0.000552,0.007939,0,15014,0,0.000011,11,0.231202,0.263616,15391.592906,0.094444,0.000945
104041,104041,,5,18,23,5,18,23,0.000317,0.001492,0,15010,52,0.000011,14,0.204387,0.228837,22850.362317,0.104743,0.001296
104172,104172,,8,4,12,8,4,12,0.000634,0.000733,0,14999,2,0.000015,15,0.149527,0.17067,250.108841,0.090909,0.001884
9912227,9912227,,6,28,34,6,28,34,0.000805,0.011694,0,14998,2,0.000012,13,0.2084,0.240057,18653.793761,0.121212,0.001732
8162,8162,,5,13,18,5,13,18,0.000421,0.016446,0,15017,0,0.000017,14,0.197848,0.224318,7293.380457,0.173203,0.001151
8165,8165,,15,15,30,15,15,30,0.000422,0.00598,0,15018,9,0.000017,13,0.192653,0.213701,8372.186433,0.285057,0.004273
9137,9137,,16,20,36,16,20,36,0.000417,0.000297,0,15019,9,0.000016,14,0.174318,0.193547,3743.235512,0.286508,0.004272
8166,8166,,1,13,14,1,13,14,0.000013,0.000993,0,15025,13,0.00001,12,0.192236,0.212265,4,0.131868,0.000226
9608028,9608028,,4,12,16,4,12,16,0.000045,0.000679,0,15024,41,0.000013,5,0.395652,0.463736,869.009843,0.125,0.000991
9612199,9612199,,5,3,8,5,3,8,0.000163,0.00003,0,15023,41,0.000014,6,0.253456,0.297879,4017.977026,0.142857,0.001218
9905170,9905170,,4,4,8,4,4,8,0.00026,0.00003,0,15020,13,0.000013,15,0.159942,0.183544,134.350111,0.25,0.00091
9912245,9912245,,3,5,8,3,5,8,0.000039,0.000014,0,15021,13,0.000012,15,0.163076,0.184752,983.284146,0.25,0.000717
9510231,9510231,,6,3,9,6,3,9,0.000028,0.000004,0,15022,41,0.000023,4,0.380952,0.479167,1553.985063,0.097222,0.001502
9605073,9605073,,5,15,20,5,15,20,0.000295,0.008458,0,3141,0,0.000014,9,0.217551,0.25354,932.024331,0.197368,0.0013
9702084,9702084,,1,12,13,1,12,13,0.000051,0.00423,0,8634,13,0.00001,12,0.176471,0.209556,50.675918,0.128205,0.000248
8167,8167,,7,44,51,7,44,51,0.00017,0.001687,0,15026,4,0.000013,11,0.223119,0.25291,52406.392775,0.118039,0.00173
9806118,9806118,,3,2,5,3,2,5,0.00002,0,0,7769,23,0.000021,2,0.75,0.833333,17167.837919,0.05,0.000721
8168,8168,,3,7,10,3,7,10,0.000009,0.000002,0,15029,23,0.000013,12,0.141301,0.174494,283.426553,0.177778,0.000697
9710028,9710028,,3,1,4,3,1,4,0,0.000003,0,15028,23,0.000018,1,1,1,14,0.166667,0.000711
9810191,9810191,,3,1,4,3,1,4,0,0,0,15027,23,0.000018,4,0.361702,0.406863,117,0.083333,0.000684
8169,8169,,0,27,27,0,27,27,0,0.00169,0,15030,4,0.00001,12,0.200528,0.226312,0,0.183761,0
8170,8170,,10,10,20,10,10,20,0.00048,0.000529,0,15031,52,0.000018,14,0.182503,0.20258,8977.243994,0.226316,0.002732
8171,8171,,1,13,14,1,13,14,0,0.000001,0,15033,22,0.000011,14,0.141981,0.156817,1256.021768,0.153846,0.000219
9407161,9407161,,2,5,7,2,5,7,0,0,0,15032,22,0.000015,3,0.7,0.833333,15.833333,0.095238,0.000445
9203048,9203048,,7,0,7,7,0,7,0,0,0,4817,15,0.000056,0,0,0,0,0.071429,0.001648
9311053,9311053,,2,3,5,2,3,5,0,0.000001,0,11736,22,0.000029,2,0.8,0.875,2023.626597,0.15,0.000485
8172,8172,,10,22,32,10,22,32,0.000911,0.001879,0,15034,30,0.000014,14,0.202512,0.226369,8676.642996,0.136089,0.002758
8173,8173,,18,34,52,18,34,52,0.002103,0.003315,0,15035,0,0.000015,11,0.214466,0.24237,11276.041086,0.160256,0.006353
8175,8175,,4,20,24,4,20,24,0.000002,0.001102,0,15038,26,0.000018,9,0.252973,0.310263,1527.017861,0.057971,0.000883
9303178,9303178,,2,0,2,2,0,2,0.000015,0,0,15037,26,0.000012,0,0,0,0,0,0.000484
9802060,9802060,,1,2,3,1,2,3,0.000013,0.000027,0,15036,22,0.000011,7,0.208481,0.279822,21,0.166667,0.000245
9507043,9507043,,7,1,8,7,1,8,0.000001,0,0,3927,26,0.000042,7,0.211538,0.24017,2690.825053,0.178571,0.001726
8176,8176,,1,5,6,1,5,6,0.000093,0.000046,0,15039,26,0.00001,16,0.150599,0.166196,520.721687,0.2,0.000233
8179,8179,,0,11,11,0,11,11,0,0.01672,0,15040,1,0.00001,13,0.193179,0.216995,0,0.263636,0
8180,8180,,1,23,24,1,23,24,0.000003,0.005607,0,15041,2,0.000011,15,0.190743,0.21672,3002.835711,0.092391,0.000226
9411029,9411029,,6,2,8,6,2,8,0.000163,0.000008,0,1317,13,0.000026,4,0.431373,0.484848,3522.633778,0.125,0.001517
8181,8181,,5,4,9,5,4,9,0.000001,0,0,15043,22,0.000016,16,0.128267,0.137263,395.060318,0.444444,0.001162
9911014,9911014,,4,4,8,4,4,8,0,0.000009,0,15042,22,0.000017,15,0.147,0.160468,13123.287999,0.357143,0.000943
9602015,9602015,,5,5,10,5,5,10,0.000001,0.000011,0,4996,22,0.000024,7,0.226852,0.31516,1081.015646,0.355556,0.00128
8182,8182,,1,2,3,1,2,3,0,0,0,15044,20,0.000014,4,0.378378,0.464286,1,0.166667,0.000219
8183,8183,,0,1,1,0,1,1,0,0.000927,0,15045,25,0.00001,12,0.187088,0.202299,0,0,0
8184,8184,,7,4,11,7,4,11,0.000377,0.000045,0,15046,52,0.000013,15,0.162761,0.178499,13.854831,0.381818,0.001774
8186,8186,,6,32,38,6,32,38,0.000388,0.003275,0,14304,2,0.000013,12,0.231054,0.258921,55761.710076,0.127312,0.002101
8189,8189,,0,1,1,0,1,1,0,0.000001,0,15048,1,0.00001,1,1,1,0,0,0
9812204,9812204,,2,0,2,2,0,2,0.000087,0,0,15047,1,0.000019,0,0,0,0,0,0.000445
8191,8191,,11,9,20,11,9,20,0.000603,0.000351,0,15049,52,0.000015,15,0.167368,0.185888,3927.458889,0.2,0.003075
8194,8194,,15,42,57,15,42,57,0.000647,0.00437,0,12978,52,0.000015,16,0.208757,0.237664,92344.011022,0.138471,0.004866
8195,8195,,3,1,4,3,1,4,0.000056,0.000001,0,15050,10,0.000016,6,0.235772,0.272989,0,0.25,0.000732
8196,8196,,1,19,20,1,19,20,0.00001,0.002408,0,15052,4,0.000011,17,0.173161,0.205909,2640.35342,0.157895,0.00024
9907059,9907059,,3,0,3,3,0,3,0.000028,0,0,15051,4,0.000028,0,0,0,0,0,0.000664
8198,8198,,0,6,6,0,6,6,0,0.000025,0,15053,5,0.00001,16,0.153615,0.170634,0,0.166667,0
8199,8199,,12,11,23,12,11,23,0.000212,0.001956,0,15054,30,0.000017,14,0.196293,0.215359,4524.479934,0.29249,0.003756
8200,8200,,3,58,61,3,58,61,0,0.000077,0,15055,6,0.000013,16,0.157419,0.186954,11157.377622,0.05,0.000684
9809001,9809001,,4,11,15,4,11,15,0.000001,0.000008,0,14642,6,0.000013,11,0.16554,0.186049,11596.035845,0.133333,0.000943
9212150,9212150,,3,3,6,3,3,6,0,0.000002,0,1973,6,0.000064,3,0.583333,0.690476,13898.039081,0.3,0.001365
9309083,9309083,,10,4,14,10,4,14,0.000005,0.000009,0,1467,22,0.000031,2,0.75,0.833333,1968.87435,0.208791,0.002847
9301115,9301115,,5,0,5,5,0,5,0.000004,0,0,6314,22,0.000017,0,0,0,0,0.1,0.00142
9303155,9303155,,6,0,6,6,0,6,0.000001,0,0,6313,22,0.000028,0,0,0,0,0.066667,0.001554
9607165,9607165,,1,8,9,1,8,9,0,0.000013,0,14641,6,0.000011,5,0.37931,0.44072,366.868255,0.125,0.000246
9612172,9612172,,5,6,11,5,6,11,0.000006,0.000017,0,13668,9,0.000014,7,0.243323,0.289445,1434.137766,0.118182,0.001283
9710134,9710134,,2,9,11,2,9,11,0,0.00022,0,13667,22,0.000015,10,0.200425,0.223947,5345.921112,0.145455,0.000503
8201,8201,,6,15,21,6,15,21,0.001663,0.001576,0,15000,13,0.000011,17,0.205312,0.235732,44773.535441,0.130952,0.001857
8202,8202,,0,7,7,0,7,7,0,0.005855,0,15056,1,0.00001,13,0.185733,0.20431,0,0.404762,0
8203,8203,,30,26,56,30,26,56,0.001931,0.007773,0,15057,2,0.000024,13,0.22142,0.249225,41016.906392,0.098052,0.008362
8204,8204,,62,11,73,62,11,73,0.002888,0.000542,0,12946,30,0.000045,13,0.196912,0.214196,18711.177369,0.129186,0.023577
8205,8205,,54,50,104,54,50,104,0.003496,0.006152,0,13036,30,0.000036,13,0.213931,0.240465,85668.834737,0.115478,0.019545
8206,8206,,0,4,4,0,4,4,0,0.000096,0,15058,0,0.00001,14,0.173436,0.19264,0,0.083333,0
9203036,9203036,,3,0,3,3,0,3,0.000004,0,0,2923,52,0.000014,0,0,0,0,0.333333,0.000855
9410133,9410133,,1,0,1,1,0,1,0.000003,0,0,2935,2,0.000011,0,0,0,0,0,0.000368
9510130,9510130,,3,7,10,3,7,10,0.000061,0.000301,0,2934,28,0.000013,11,0.158562,0.177406,2533.447676,0.133333,0.00082
9606107,9606107,,1,5,6,1,5,6,0.000003,0.000087,0,2909,2,0.000011,10,0.195479,0.223105,6940.324137,0.333333,0.000368
8207,8207,,1,1,2,1,1,2,0.000014,0.000003,0,15059,5,0.00001,13,0.110169,0.13146,51.767388,0,0.000232
8208,8208,,9,22,31,9,22,31,0.000002,0.000141,0,15060,6,0.000015,14,0.175838,0.194699,59886.16542,0.119355,0.002097
10262,10262,,8,14,22,8,14,22,0.000002,0.000004,0,15061,6,0.000015,15,0.1554,0.170082,3757.947519,0.218615,0.001819
8209,8209,,3,14,17,3,14,17,0.000021,0.017249,0,15062,1,0.000012,13,0.217233,0.250388,7208.595354,0.180147,0.00069
8210,8210,,15,6,21,15,6,21,0.000012,0.000001,0,15078,22,0.000024,19,0.116139,0.136527,82.032062,0.259524,0.003655
9812132,9812132,,22,1,23,22,1,23,0.00002,0.000007,0,15063,22,0.000094,3,0.428571,0.5,201.934732,0.231225,0.005926
9903044,9903044,,17,2,19,17,2,19,0.000013,0,0,15068,22,0.000074,5,0.358209,0.425,378.262609,0.195906,0.004561
9903258,9903258,,20,10,30,20,10,30,0.000018,0.000014,0,15074,22,0.000067,18,0.13056,0.158336,27527.359853,0.18046,0.0053
9905061,9905061,,21,6,27,21,6,27,0.000019,0.000001,0,15076,22,0.000051,19,0.116064,0.137056,24093.929594,0.222222,0.005431
9905095,9905095,,15,4,19,15,4,19,0.000007,0.000001,0,15077,22,0.000036,19,0.115831,0.134477,8870.594602,0.283626,0.00391
9909014,9909014,,1,1,2,1,1,2,0,0,0,15069,22,0.000014,6,0.271739,0.314667,0,0.5,0.000321
9806220,9806220,,8,8,16,8,8,16,0.000001,0.000003,0,15067,28,0.000071,4,0.551724,0.703125,13534.392537,0.1,0.002133
9206050,9206050,,7,0,7,7,0,7,0.000002,0,0,3242,22,0.000135,0,0,0,0,0.261905,0.001989
9709067,9709067,,9,12,21,9,12,21,0.000002,0.000029,0,12542,22,0.000042,18,0.126981,0.15109,12220.441549,0.111905,0.002439
9807128,9807128,,3,4,7,3,4,7,0.000018,0.000203,0,15072,1,0.000019,17,0.145632,0.174007,6779.965193,0.214286,0.000815
9902199,9902199,,1,8,9,1,8,9,0,0.000013,0,15073,22,0.000016,18,0.129201,0.15446,2333,0.194444,0.000362
9904037,9904037,,14,2,16,14,2,16,0.000012,0,0,15075,22,0.000042,19,0.115727,0.133464,1402.605159,0.3,0.003691
9905008,9905008,,2,1,3,2,1,3,0,0,0,15070,22,0.000018,5,0.369565,0.428431,26.916667,0.333333,0.000659
8212,8212,,0,24,24,0,24,24,0,0.025238,0,15079,1,0.00001,14,0.227215,0.259461,0,0.277174,0
8213,8213,,4,30,34,4,30,34,0.000649,0.007212,0,15080,30,0.000011,14,0.198902,0.222211,4682.761037,0.221925,0.001229
8214,8214,,13,12,25,13,12,25,0.000904,0.0026,0,12884,3,0.000017,13,0.198612,0.217486,5699.144041,0.206667,0.006653
8215,8215,,0,12,12,0,12,12,0,0.002343,0,15081,13,0.00001,13,0.193578,0.216852,0,0.212121,0
8216,8216,,3,3,6,3,3,6,0.000069,0.00094,0,15082,25,0.000015,18,0.18414,0.203562,1448.182729,0.266667,0.000707
8217,8217,,0,1,1,0,1,1,0,0.000807,0,15083,8,0.00001,5,0.280899,0.318,0,0,0
8218,8218,,0,3,3,0,3,3,0,0.000046,0,15084,52,0.00001,14,0.158198,0.16797,0,0,0
8219,8219,,0,3,3,0,3,3,0,0.000058,0,15086,5,0.00001,7,0.204365,0.241979,0,0,0
9305121,9305121,,1,1,2,1,1,2,0.000001,0.000007,0,15085,5,0.000013,1,1,1,1,0,0.000219
9605007,9605007,,4,1,5,4,1,5,0.000167,0.000006,0,6703,41,0.000017,6,0.243176,0.27602,33237.154606,0,0.000891
8220,8220,,0,11,11,0,11,11,0,0.008299,0,15087,4,0.00001,16,0.191945,0.216693,0,0.309091,0
8221,8221,,20,20,40,20,20,40,0.001105,0.003643,0,15088,25,0.00002,13,0.199008,0.223313,40893.67879,0.083974,0.005032
8222,8222,,0,12,12,0,12,12,0,0.000003,0,15089,6,0.00001,15,0.170624,0.199108,0,0.128788,0
9211120,9211120,,9,3,12,9,3,12,0.000001,0.000002,0,1981,6,0.000025,3,0.583333,0.690476,67.769079,0.204545,0.002426
8223,8223,,0,1,1,0,1,1,0,0,0,15094,5,0.00001,2,0.571429,0.625,0,0,0
9809215,9809215,,1,3,4,1,3,4,0,0,0,15093,5,0.000019,1,1,1,3,0,0.000219
9312069,9312069,,3,0,3,3,0,3,0,0,0,15092,5,0.000022,0,0,0,0,0,0.000691
9401123,9401123,,4,0,4,4,0,4,0.000003,0,0,15091,5,0.000023,0,0,0,0,0,0.00091
9711190,9711190,,4,0,4,4,0,4,0,0,0,15090,5,0.000031,0,0,0,0,0.083333,0.00091
8224,8224,,2,10,12,2,10,12,0.000284,0.01863,0,15095,1,0.000011,14,0.189278,0.213891,12.816683,0.325758,0.000479
8225,8225,,10,12,22,10,12,22,0.001153,0.008042,0,15096,4,0.000014,16,0.189936,0.214577,1263.769291,0.272727,0.002617
8226,8226,,3,40,43,3,40,43,0.000323,0.019384,0,15097,13,0.000011,13,0.23239,0.271453,4635.55851,0.145072,0.000833
9707156,9707156,,4,14,18,4,14,18,0.000505,0.003738,0,4340,13,0.000013,11,0.190042,0.218672,18408.301755,0.104575,0.00121
8227,8227,,46,30,76,46,30,76,0.001714,0.001864,0,12923,3,0.000041,14,0.195714,0.216491,51766.938561,0.178596,0.021344
8228,8228,,1,6,7,1,6,7,0.000235,0.016774,0,15099,1,0.00001,11,0.22542,0.254445,2.5,0.452381,0.000236
9910136,9910136,,2,7,9,2,7,9,0.000432,0.018375,0,15098,1,0.000012,11,0.225429,0.254535,4.702518,0.388889,0.000462
8229,8229,,0,4,4,0,4,4,0,0.000001,0,15100,5,0.00001,17,0.122173,0.135688,0,0.333333,0
8230,8230,,16,47,63,16,47,63,0.00113,0.00341,0,15101,52,0.000015,15,0.210403,0.240313,45250.551255,0.113159,0.004889
8232,8232,,16,9,25,16,9,25,0.001408,0.000705,0,12466,0,0.000019,17,0.198773,0.221358,4928.807631,0.11,0.004761
8233,8233,,0,8,8,0,8,8,0,0.00003,0,15102,6,0.00001,18,0.137076,0.169493,0,0.125,0
9312202,9312202,,1,2,3,1,2,3,0,0.000006,0,5989,3,0.000032,1,1,1,44.703964,0,0.000263
8234,8234,,1,7,8,1,7,8,0,0.000008,0,15103,28,0.000015,13,0.157508,0.184476,581.078682,0.142857,0.000226
9511205,9511205,,2,13,15,2,13,15,0.000013,0.00002,0,3656,5,0.000013,4,0.54386,0.669355,45020.236695,0.109524,0.00046
9406010,9406010,,6,2,8,6,2,8,0,0.00001,0,10089,28,0.000028,2,0.75,0.833333,60.211402,0.071429,0.001397
9411146,9411146,,2,2,4,2,2,4,0,0.00001,0,10090,28,0.000013,2,0.666667,0.75,19,0.333333,0.0005
10232,10232,,27,28,55,27,28,55,0.003147,0.018901,0,15107,25,0.000043,12,0.204412,0.228832,73103.168456,0.10101,0.008575
9197,9197,,7,8,15,7,8,15,0.000724,0.000095,0,15106,1,0.000018,13,0.179106,0.19519,36103.619145,0.085714,0.002002
8236,8236,,0,2,2,0,2,2,0,0,0,15108,26,0.00001,16,0.134258,0.14467,0,0,0
8237,8237,,13,11,24,13,11,24,0.000004,0.000005,0,15109,6,0.000018,14,0.131745,0.149732,2311.159752,0.179348,0.003088
9404118,9404118,,4,0,4,4,0,4,0.000001,0,0,3851,6,0.000016,0,0,0,0,0.166667,0.001167
8238,8238,,0,6,6,0,6,6,0,0.001731,0,15110,0,0.00001,13,0.18065,0.200799,0,0.366667,0
8239,8239,,2,16,18,2,16,18,0.00076,0.003728,0,15117,1,0.00001,13,0.220508,0.250972,99.895491,0.205882,0.000713
9910059,9910059,,4,2,6,4,2,6,0.000983,0.000214,0,15115,1,0.000012,16,0.157597,0.17048,0,0.433333,0.001195
9911073,9911073,,4,3,7,4,3,7,0.000983,0.000325,0,15114,1,0.000012,15,0.163136,0.176279,160.558967,0.404762,0.001195
9911182,9911182,,3,9,12,3,9,12,0.000586,0.015242,0,15116,1,0.000016,14,0.177407,0.196104,15302.359937,0.19697,0.001239
9912059,9912059,,3,4,7,3,4,7,0.000803,0.005708,0,15113,1,0.000011,12,0.192762,0.211442,2982.54118,0.190476,0.000949
9907093,9907093,,2,25,27,2,25,27,0.000414,0.019981,0,15112,1,0.000012,11,0.227026,0.257601,4889.548638,0.287749,0.000462
9912003,9912003,,4,3,7,4,3,7,0.000072,0.000004,0,15111,26,0.000016,2,0.615385,0.6875,1044.203868,0.238095,0.00094
8240,8240,,5,3,8,5,3,8,0.000041,0.000002,0,15118,10,0.000015,15,0.132544,0.140743,0,0.5,0.00129
8241,8241,,39,99,138,39,99,138,0.005939,0.023794,0,15120,13,0.000031,13,0.241657,0.287494,433792.47547,0.036602,0.012033
6061,6061,,4,0,4,4,0,4,0.000289,0,0,15119,23,0.000025,0,0,0,0,0.083333,0.001203
9410187,9410187,,8,14,22,8,14,22,0.00073,0.000123,0,988,5,0.000017,7,0.336088,0.427615,10267.679179,0.136364,0.002826
9501106,9501106,,7,3,10,7,3,10,0.000325,0.000126,0,1032,5,0.000017,3,0.40566,0.445736,147.681638,0.122222,0.002037
9405103,9405103,,2,0,2,2,0,2,0.000009,0,0,981,5,0.000013,0,0,0,0,0.5,0.000862
9403002,9403002,,1,0,1,1,0,1,0.000071,0,0,1131,13,0.000014,0,0,0,0,0,0.000714
8242,8242,,2,21,23,2,21,23,0.000059,0.002109,0,15121,3,0.000011,12,0.198455,0.219808,284.760029,0.284585,0.00116
107254,107254,,3,7,10,3,7,10,0.000127,0.00134,0,15128,25,0.000012,14,0.193671,0.215809,1365.842553,0.088889,0.000677
11225,11225,,35,13,48,35,13,48,0.002554,0.002607,0,15125,25,0.000032,14,0.200245,0.223679,30197.608675,0.070479,0.009706
103211,103211,,2,11,13,2,11,13,0.000026,0.001405,0,15127,25,0.000012,13,0.194307,0.215402,3456.375498,0.185897,0.000534
104170,104170,,13,8,21,13,8,21,0.001054,0.00006,0,15124,25,0.000022,14,0.182824,0.203978,13999.594902,0.042857,0.003325
8246,8246,,0,3,3,0,3,3,0,0.000001,0,15129,23,0.00001,2,0.714286,0.8,0,0,0
9407051,9407051,,5,0,5,5,0,5,0,0,0,5867,23,0.000075,0,0,0,0,0.1,0.001167
8247,8247,,5,15,20,5,15,20,0.000831,0.001926,0,15130,30,0.000011,15,0.199695,0.222748,3024.043047,0.171053,0.001269
8248,8248,,1,1,2,1,1,2,0,0,0,15131,23,0.000011,1,1,1,0,0.5,0.000219
8249,8249,,3,52,55,3,52,55,0.000046,0.005792,0,15136,2,0.000011,18,0.20738,0.238425,9078.864038,0.115152,0.000746
9806151,9806151,,2,23,25,2,23,25,0.000135,0.008948,0,15135,2,0.00001,15,0.185381,0.219439,622.737665,0.223333,0.000465
9812011,9812011,,2,11,13,2,11,13,0.000146,0.002365,0,15133,13,0.000011,12,0.189799,0.219718,224.915182,0.205128,0.000544
9912106,9912106,,12,23,35,12,23,35,0.001197,0.00666,0,15134,2,0.000013,13,0.197539,0.22203,7646.30958,0.142017,0.003177
9905019,9905019,,3,13,16,3,13,16,0.000149,0.002363,0,15132,2,0.000011,15,0.175179,0.201584,3317.757012,0.195833,0.000743
8250,8250,,52,25,77,52,25,77,0.003117,0.006187,0,15137,0,0.000029,12,0.202531,0.225822,11324.577298,0.179426,0.020258
9612141,9612141,,1,34,35,1,34,35,0.00007,0.004738,0,5054,0,0.000011,14,0.215927,0.259935,223.407677,0.19916,0.000268
8251,8251,,3,8,11,3,8,11,0,0.000001,0,15138,5,0.000013,17,0.097435,0.106188,3256.948432,0.236364,0.00067
8252,8252,,94,25,119,94,25,119,0.002405,0.001294,0,12883,3,0.000079,15,0.191157,0.211013,179403.112482,0.136519,0.038052
8253,8253,,8,14,22,8,14,22,0.00118,0.001656,0,15139,1,0.000014,12,0.199803,0.220642,3103.070325,0.084416,0.002021
9004,9004,,3,1,4,3,1,4,0.000006,0.001757,0,15140,1,0.000016,11,0.224564,0.252811,14461.284664,0.083333,0.000684
9005,9005,,0,1,1,0,1,1,0,0.000003,0,15141,22,0.00001,1,1,1,0,0,0
9007,9007,,3,8,11,3,8,11,0.000001,0.00001,0,15142,26,0.000016,16,0.132604,0.143976,450.410517,0.163636,0.000677
9411002,9411002,,2,0,2,2,0,2,0.000001,0,0,1753,26,0.000018,0,0,0,0,0.5,0.000543
9411090,9411090,,5,0,5,5,0,5,0,0,0,1752,26,0.000051,0,0,0,0,0.2,0.001206
9008,9008,,7,9,16,7,9,16,0.000199,0.001505,0,15143,8,0.000017,12,0.19508,0.215296,2384.807366,0.141667,0.001747
9009,9009,,10,38,48,10,38,48,0.001169,0.004929,0,15144,30,0.000014,15,0.208297,0.235722,40600.552027,0.110816,0.004852
9011,9011,,5,7,12,5,7,12,0.000324,0.003001,0,15145,2,0.000011,13,0.190585,0.209274,965.834216,0.348485,0.001273
9012,9012,,0,1,1,0,1,1,0,0.000011,0,15146,0,0.00001,15,0.172069,0.18698,0,0,0
9013,9013,,2,4,6,2,4,6,0.000082,0.00001,0,15147,2,0.000012,16,0.143006,0.15704,8.694888,0.366667,0.000445
9014,9014,,2,2,4,2,2,4,0,0,0,15148,15,0.000021,17,0.160696,0.173178,14343.5,0.25,0.000445
9015,9015,,13,40,53,13,40,53,0.003306,0.019642,0,15149,1,0.000015,13,0.215969,0.242293,32852.200304,0.16836,0.004388
9016,9016,,10,29,39,10,29,39,0.000501,0.01096,0,15150,13,0.000015,14,0.201566,0.23079,17160.812516,0.103239,0.002541
9017,9017,,6,10,16,6,10,16,0.000715,0.002469,0,13022,30,0.000012,15,0.190202,0.209095,252.547505,0.254167,0.00172
9018,9018,,5,14,19,5,14,19,0.000607,0.000985,0,15151,41,0.000016,12,0.190158,0.209381,22908.988558,0.233918,0.00174
9019,9019,,25,28,53,25,28,53,0.003602,0.004914,0,15152,2,0.000021,13,0.221956,0.248455,35509.885354,0.120827,0.007075
9020,9020,,2,18,20,2,18,20,0.000387,0.000436,0,15157,41,0.00001,15,0.17197,0.196896,362.973559,0.107895,0.000458
9908170,9908170,,1,4,5,1,4,5,0.000005,0.000001,0,15156,15,0.00001,4,0.414634,0.529412,48.879762,0.1,0.000232
9209031,9209031,,4,0,4,4,0,4,0.000007,0,0,8396,22,0.000026,0,0,0,0,0.083333,0.000938
9309056,9309056,,1,3,4,1,3,4,0,0.000014,0,11215,15,0.000012,2,0.8,0.875,357.708976,0,0.000233
